id,date,category,name,change,percentage,Users,Average Users,In-Game,Flags,real_users
381,2008-11-01,Video Card Description,NVIDIA GeForce 8600,-0.0013,0.0768,1248486.0,,,,95883
382,2008-11-01,Video Card Description,NVIDIA GeForce 8600M,0.0006,0.0212,1248486.0,,,,26467
383,2008-11-01,Video Card Description,NVIDIA GeForce 8800,-0.0017,0.1243,1248486.0,,,,155186
384,2008-11-01,Video Card Description,NVIDIA GeForce 9500,0.0056,0.0056,1248486.0,,,,6991
385,2008-11-01,Video Card Description,NVIDIA GeForce 9600,0.0031,0.0256,1248486.0,,,,31961
386,2008-11-01,Video Card Description,NVIDIA GeForce 9800,0.0051,0.0246,1248486.0,,,,30712
387,2008-11-01,Video Card Description,NVIDIA GeForce FX 5200,-0.0021,0.0228,1248486.0,,,,28465
388,2008-11-01,Video Card Description,NVIDIA GeForce FX 5500,-0.0013,0.0092,1248486.0,,,,11486
389,2008-11-01,Video Card Description,NVIDIA GeForce GTX 260,0.0016,0.0068,1248486.0,,,,8489
390,2008-11-01,Video Card Description,NVIDIA GeForce GTX 280,0.0056,0.0056,1248486.0,,,,6991
391,2008-11-01,Video Card Description,NVIDIA GeForce Go 7600,0.0001,0.0052,1248486.0,,,,6492
392,2008-11-01,Video Card Description,NVIDIA GeForce4 MX,-0.0016,0.012,1248486.0,,,,14981
393,2008-11-01,Video Card Description,Other,-0.0035,0.2039,1248486.0,,,,254566
765,2009-01-01,Video Card Description,ATI Mobility Radeon HD 3470,0.0004,0.0056,1499948.0,,,,8399
766,2009-01-01,Video Card Description,ATI Radeon 9200,-0.0012,0.0128,1499948.0,,,,19199
767,2009-01-01,Video Card Description,ATI Radeon 9550,-0.001,0.0071,1499948.0,,,,10649
768,2009-01-01,Video Card Description,ATI Radeon 9600,0.0,0.0148,1499948.0,,,,22199
769,2009-01-01,Video Card Description,ATI Radeon HD 2400,0.0011,0.0072,1499948.0,,,,10799
770,2009-01-01,Video Card Description,ATI Radeon HD 2600,0.0007,0.0123,1499948.0,,,,18449
771,2009-01-01,Video Card Description,ATI Radeon HD 3600,0.001,0.0063,1499948.0,,,,9449
772,2009-01-01,Video Card Description,ATI Radeon HD 3850,0.0005,0.0089,1499948.0,,,,13349
773,2009-01-01,Video Card Description,ATI Radeon HD 3870,0.0004,0.0119,1499948.0,,,,17849
774,2009-01-01,Video Card Description,ATI Radeon HD 4800 Series,0.0078,0.0424,1499948.0,,,,63597
775,2009-01-01,Video Card Description,ATI Radeon X1300,-0.0005,0.0085,1499948.0,,,,12749
776,2009-01-01,Video Card Description,ATI Radeon X1600,-0.0003,0.0117,1499948.0,,,,17549
777,2009-01-01,Video Card Description,ATI Radeon X1650,-0.0004,0.0075,1499948.0,,,,11249
778,2009-01-01,Video Card Description,ATI Radeon X1950,0.0002,0.0136,1499948.0,,,,20399
779,2009-01-01,Video Card Description,ATI Radeon X300,-0.0003,0.0069,1499948.0,,,,10349
780,2009-01-01,Video Card Description,ATI Radeon X600,0.0002,0.0057,1499948.0,,,,8549
781,2009-01-01,Video Card Description,ATI Radeon X700,0.0053,0.0053,1499948.0,,,,7949
782,2009-01-01,Video Card Description,ATI Radeon X800,0.0008,0.0098,1499948.0,,,,14699
783,2009-01-01,Video Card Description,ATI Radeon Xpress 200,-0.0016,0.012,1499948.0,,,,17999
784,2009-01-01,Video Card Description,Intel 82945G Express,-0.0025,0.0053,1499948.0,,,,7949
785,2009-01-01,Video Card Description,Mobile Intel 945GM Express,-0.0013,0.007,1499948.0,,,,10499
786,2009-01-01,Video Card Description,Mobile Intel 965 Express,-0.0023,0.0124,1499948.0,,,,18599
787,2009-01-01,Video Card Description,NVIDIA GeForce 6100,-0.0004,0.012,1499948.0,,,,17999
788,2009-01-01,Video Card Description,NVIDIA GeForce 6200,-0.0014,0.0158,1499948.0,,,,23699
789,2009-01-01,Video Card Description,NVIDIA GeForce 6600,-0.002,0.0228,1499948.0,,,,34198
790,2009-01-01,Video Card Description,NVIDIA GeForce 6800,-0.0009,0.0102,1499948.0,,,,15299
791,2009-01-01,Video Card Description,NVIDIA GeForce 7300,-0.0025,0.0272,1499948.0,,,,40798
792,2009-01-01,Video Card Description,NVIDIA GeForce 7600,-0.0006,0.0374,1499948.0,,,,56098
793,2009-01-01,Video Card Description,NVIDIA GeForce 7800,0.0,0.0104,1499948.0,,,,15599
794,2009-01-01,Video Card Description,NVIDIA GeForce 7900,-0.0002,0.0139,1499948.0,,,,20849
795,2009-01-01,Video Card Description,NVIDIA GeForce 7950,-0.0002,0.0068,1499948.0,,,,10199
796,2009-01-01,Video Card Description,NVIDIA GeForce 8400,-0.0003,0.0155,1499948.0,,,,23249
797,2009-01-01,Video Card Description,NVIDIA GeForce 8400M,0.0005,0.0115,1499948.0,,,,17249
798,2009-01-01,Video Card Description,NVIDIA GeForce 8500,-0.0014,0.0272,1499948.0,,,,40798
799,2009-01-01,Video Card Description,NVIDIA GeForce 8600,-0.002,0.0771,1499948.0,,,,115645
800,2009-01-01,Video Card Description,NVIDIA GeForce 8600M,0.0007,0.021,1499948.0,,,,31498
801,2009-01-01,Video Card Description,NVIDIA GeForce 8800,0.0117,0.1317,1499948.0,,,,197543
802,2009-01-01,Video Card Description,NVIDIA GeForce 9500,0.002,0.0111,1499948.0,,,,16649
803,2009-01-01,Video Card Description,NVIDIA GeForce 9600,0.0032,0.0322,1499948.0,,,,48298
804,2009-01-01,Video Card Description,NVIDIA GeForce 9600M,0.0012,0.007,1499948.0,,,,10499
805,2009-01-01,Video Card Description,NVIDIA GeForce 9800,0.0063,0.0359,1499948.0,,,,53848
806,2009-01-01,Video Card Description,NVIDIA GeForce FX 5200,-0.0024,0.0184,1499948.0,,,,27599
807,2009-01-01,Video Card Description,NVIDIA GeForce FX 5500,-0.0008,0.0078,1499948.0,,,,11699
808,2009-01-01,Video Card Description,NVIDIA GeForce GTX 260,0.0026,0.0118,1499948.0,,,,17699
809,2009-01-01,Video Card Description,NVIDIA GeForce GTX 280,0.0009,0.0072,1499948.0,,,,10799
810,2009-01-01,Video Card Description,NVIDIA GeForce4 MX,-0.0015,0.0091,1499948.0,,,,13649
811,2009-01-01,Video Card Description,Other,-0.0194,0.184,1499948.0,,,,275990
1189,2009-02-01,Video Card Description,ATI Mobility Radeon HD 3470,0.0002,0.0063,1700827.0,,,,10715
1190,2009-02-01,Video Card Description,ATI Radeon 9200,-0.0003,0.0121,1700827.0,,,,20580
1191,2009-02-01,Video Card Description,ATI Radeon 9550,-0.0007,0.0066,1700827.0,,,,11225
1192,2009-02-01,Video Card Description,ATI Radeon 9600,-0.0005,0.0139,1700827.0,,,,23641
1193,2009-02-01,Video Card Description,ATI Radeon HD 2400,0.0001,0.0064,1700827.0,,,,10885
1194,2009-02-01,Video Card Description,ATI Radeon HD 2600,-0.0002,0.0114,1700827.0,,,,19389
1195,2009-02-01,Video Card Description,ATI Radeon HD 3600,0.0002,0.0064,1700827.0,,,,10885
1196,2009-02-01,Video Card Description,ATI Radeon HD 3850,0.0003,0.0089,1700827.0,,,,15137
1197,2009-02-01,Video Card Description,ATI Radeon HD 3870,0.0016,0.0123,1700827.0,,,,20920
1198,2009-02-01,Video Card Description,ATI Radeon HD 4800 Series,0.0084,0.0509,1700827.0,,,,86572
1199,2009-02-01,Video Card Description,ATI Radeon X1300,0.0008,0.0087,1700827.0,,,,14797
1200,2009-02-01,Video Card Description,ATI Radeon X1600,0.0002,0.0113,1700827.0,,,,19219
1201,2009-02-01,Video Card Description,ATI Radeon X1650,0.0008,0.008,1700827.0,,,,13606
1202,2009-02-01,Video Card Description,ATI Radeon X1950,0.0004,0.013,1700827.0,,,,22110
1203,2009-02-01,Video Card Description,ATI Radeon X300,0.0,0.0063,1700827.0,,,,10715
1204,2009-02-01,Video Card Description,ATI Radeon X600,0.0008,0.006,1700827.0,,,,10204
1205,2009-02-01,Video Card Description,ATI Radeon X800,-0.001,0.0074,1700827.0,,,,12586
1206,2009-02-01,Video Card Description,ATI Radeon Xpress 200,-0.0013,0.0107,1700827.0,,,,18198
1207,2009-02-01,Video Card Description,Intel 82945G Express,-0.002,0.0053,1700827.0,,,,9014
1208,2009-02-01,Video Card Description,Mobile Intel 945GM Express,-0.0024,0.0056,1700827.0,,,,9524
1209,2009-02-01,Video Card Description,Mobile Intel 965 Express,-0.0026,0.0117,1700827.0,,,,19899
1210,2009-02-01,Video Card Description,NVIDIA GeForce 6100,0.0,0.0123,1700827.0,,,,20920
1211,2009-02-01,Video Card Description,NVIDIA GeForce 6200,-0.0013,0.0152,1700827.0,,,,25852
1212,2009-02-01,Video Card Description,NVIDIA GeForce 6600,-0.002,0.021,1700827.0,,,,35717
1213,2009-02-01,Video Card Description,NVIDIA GeForce 6800,0.0001,0.0095,1700827.0,,,,16157
1214,2009-02-01,Video Card Description,NVIDIA GeForce 7300,-0.0053,0.0247,1700827.0,,,,42010
1215,2009-02-01,Video Card Description,NVIDIA GeForce 7600,-0.0022,0.0347,1700827.0,,,,59018
1216,2009-02-01,Video Card Description,NVIDIA GeForce 7800,0.0,0.0093,1700827.0,,,,15817
1217,2009-02-01,Video Card Description,NVIDIA GeForce 7900,0.0003,0.0131,1700827.0,,,,22280
1218,2009-02-01,Video Card Description,NVIDIA GeForce 7950,0.0011,0.0074,1700827.0,,,,12586
1219,2009-02-01,Video Card Description,NVIDIA GeForce 8400,0.0006,0.0161,1700827.0,,,,27383
1220,2009-02-01,Video Card Description,NVIDIA GeForce 8400M,-0.0001,0.011,1700827.0,,,,18709
1221,2009-02-01,Video Card Description,NVIDIA GeForce 8500,0.0004,0.0282,1700827.0,,,,47963
1222,2009-02-01,Video Card Description,NVIDIA GeForce 8600,0.0,0.0766,1700827.0,,,,130283
1223,2009-02-01,Video Card Description,NVIDIA GeForce 8600M,0.0003,0.0202,1700827.0,,,,34356
1224,2009-02-01,Video Card Description,NVIDIA GeForce 8800,0.0108,0.1289,1700827.0,,,,219236
1225,2009-02-01,Video Card Description,NVIDIA GeForce 9400,0.0062,0.0062,1700827.0,,,,10545
1226,2009-02-01,Video Card Description,NVIDIA GeForce 9500,0.0015,0.0146,1700827.0,,,,24832
1227,2009-02-01,Video Card Description,NVIDIA GeForce 9600,0.0005,0.035,1700827.0,,,,59528
1228,2009-02-01,Video Card Description,NVIDIA GeForce 9600M,0.0003,0.0079,1700827.0,,,,13436
1229,2009-02-01,Video Card Description,NVIDIA GeForce 9800,0.0084,0.0446,1700827.0,,,,75856
1230,2009-02-01,Video Card Description,NVIDIA GeForce FX 5200,-0.0022,0.0164,1700827.0,,,,27893
1231,2009-02-01,Video Card Description,NVIDIA GeForce FX 5500,0.0,0.0078,1700827.0,,,,13266
1232,2009-02-01,Video Card Description,NVIDIA GeForce GTX 260,0.0025,0.0141,1700827.0,,,,23981
1233,2009-02-01,Video Card Description,NVIDIA GeForce GTX 280,0.0017,0.0091,1700827.0,,,,15477
1234,2009-02-01,Video Card Description,NVIDIA GeForce4 MX,-0.0015,0.0086,1700827.0,,,,14627
1235,2009-02-01,Video Card Description,Other,-0.0229,0.1783,1700827.0,,,,303257
1621,2009-03-01,Video Card Description,ATI Mobility Radeon HD 3470,0.0002,0.0069,1824446.0,,,,12588
1622,2009-03-01,Video Card Description,ATI Radeon 9200,-0.001,0.0105,1824446.0,,,,19156
1623,2009-03-01,Video Card Description,ATI Radeon 9550,-0.0008,0.0058,1824446.0,,,,10581
1624,2009-03-01,Video Card Description,ATI Radeon 9600,-0.0014,0.0117,1824446.0,,,,21346
1625,2009-03-01,Video Card Description,ATI Radeon HD 2400,0.0002,0.0061,1824446.0,,,,11129
1626,2009-03-01,Video Card Description,ATI Radeon HD 2600,0.0006,0.0113,1824446.0,,,,20616
1627,2009-03-01,Video Card Description,ATI Radeon HD 3600,-0.0002,0.006,1824446.0,,,,10946
1628,2009-03-01,Video Card Description,ATI Radeon HD 3850,0.0003,0.009,1824446.0,,,,16420
1629,2009-03-01,Video Card Description,ATI Radeon HD 3870,0.0006,0.0121,1824446.0,,,,22075
1630,2009-03-01,Video Card Description,ATI Radeon HD 4800 Series,0.0053,0.0536,1824446.0,,,,97790
1631,2009-03-01,Video Card Description,ATI Radeon X1300,0.0003,0.008,1824446.0,,,,14595
1632,2009-03-01,Video Card Description,ATI Radeon X1600,0.0001,0.011,1824446.0,,,,20068
1633,2009-03-01,Video Card Description,ATI Radeon X1650,-0.0003,0.0068,1824446.0,,,,12406
1634,2009-03-01,Video Card Description,ATI Radeon X1950,0.0008,0.0124,1824446.0,,,,22623
1635,2009-03-01,Video Card Description,ATI Radeon X300,-0.0005,0.0056,1824446.0,,,,10216
1636,2009-03-01,Video Card Description,ATI Radeon X600,0.0051,0.0051,1824446.0,,,,9304
1637,2009-03-01,Video Card Description,ATI Radeon X800,0.0002,0.0074,1824446.0,,,,13500
1638,2009-03-01,Video Card Description,ATI Radeon Xpress 200,-0.0005,0.0105,1824446.0,,,,19156
1639,2009-03-01,Video Card Description,Intel 82945G Express,-0.001,0.0059,1824446.0,,,,10764
1640,2009-03-01,Video Card Description,Mobile Intel 945GM Express,-0.0008,0.0062,1824446.0,,,,11311
1641,2009-03-01,Video Card Description,Mobile Intel 965 Express,-0.0012,0.0129,1824446.0,,,,23535
1642,2009-03-01,Video Card Description,NVIDIA GeForce 6100,-0.0008,0.0116,1824446.0,,,,21163
1643,2009-03-01,Video Card Description,NVIDIA GeForce 6200,-0.0013,0.0141,1824446.0,,,,25724
1644,2009-03-01,Video Card Description,NVIDIA GeForce 6600,-0.0017,0.0189,1824446.0,,,,34482
1645,2009-03-01,Video Card Description,NVIDIA GeForce 6800,0.0002,0.009,1824446.0,,,,16420
1646,2009-03-01,Video Card Description,NVIDIA GeForce 7300,-0.0025,0.0256,1824446.0,,,,46705
1647,2009-03-01,Video Card Description,NVIDIA GeForce 7600,-0.001,0.0329,1824446.0,,,,60024
1648,2009-03-01,Video Card Description,NVIDIA GeForce 7800,0.0002,0.0087,1824446.0,,,,15872
1649,2009-03-01,Video Card Description,NVIDIA GeForce 7900,0.0002,0.0123,1824446.0,,,,22440
1650,2009-03-01,Video Card Description,NVIDIA GeForce 7950,0.0003,0.0066,1824446.0,,,,12041
1651,2009-03-01,Video Card Description,NVIDIA GeForce 8400,-0.0012,0.0151,1824446.0,,,,27549
1652,2009-03-01,Video Card Description,NVIDIA GeForce 8400M,0.0006,0.0112,1824446.0,,,,20433
1653,2009-03-01,Video Card Description,NVIDIA GeForce 8500,-0.0015,0.0274,1824446.0,,,,49989
1654,2009-03-01,Video Card Description,NVIDIA GeForce 8600,-0.0036,0.0717,1824446.0,,,,130812
1655,2009-03-01,Video Card Description,NVIDIA GeForce 8600M,0.002,0.0218,1824446.0,,,,39772
1656,2009-03-01,Video Card Description,NVIDIA GeForce 8800,0.0079,0.1253,1824446.0,,,,228603
1657,2009-03-01,Video Card Description,NVIDIA GeForce 9400,0.0005,0.0066,1824446.0,,,,12041
1658,2009-03-01,Video Card Description,NVIDIA GeForce 9500,0.0005,0.0156,1824446.0,,,,28461
1659,2009-03-01,Video Card Description,NVIDIA GeForce 9600,-0.0003,0.0366,1824446.0,,,,66774
1660,2009-03-01,Video Card Description,NVIDIA GeForce 9600M,0.0012,0.0096,1824446.0,,,,17514
1661,2009-03-01,Video Card Description,NVIDIA GeForce 9800,0.0045,0.0472,1824446.0,,,,86113
1662,2009-03-01,Video Card Description,NVIDIA GeForce FX 5200,-0.0021,0.015,1824446.0,,,,27366
1663,2009-03-01,Video Card Description,NVIDIA GeForce FX 5500,-0.0009,0.0063,1824446.0,,,,11494
1664,2009-03-01,Video Card Description,NVIDIA GeForce GTX 260,0.0019,0.0156,1824446.0,,,,28461
1665,2009-03-01,Video Card Description,NVIDIA GeForce GTX 280,0.001,0.0098,1824446.0,,,,17879
1666,2009-03-01,Video Card Description,NVIDIA GeForce4 MX,-0.0012,0.0084,1824446.0,,,,15325
1667,2009-03-01,Video Card Description,Other,-0.0093,0.1923,1824446.0,,,,350840
2083,2009-04-01,Video Card Description,ATI Mobility Radeon HD 3470,0.0007,0.0076,1780472.0,,,,13531
2084,2009-04-01,Video Card Description,ATI Radeon 9200,-0.0002,0.0104,1780472.0,,,,18516
2085,2009-04-01,Video Card Description,ATI Radeon 9550,-0.0003,0.0058,1780472.0,,,,10326
2086,2009-04-01,Video Card Description,ATI Radeon 9600,0.0,0.0118,1780472.0,,,,21009
2087,2009-04-01,Video Card Description,ATI Radeon HD 2400,0.0002,0.0062,1780472.0,,,,11038
2088,2009-04-01,Video Card Description,ATI Radeon HD 2600,-0.0006,0.0105,1780472.0,,,,18694
2089,2009-04-01,Video Card Description,ATI Radeon HD 3600,0.0007,0.0068,1780472.0,,,,12107
2090,2009-04-01,Video Card Description,ATI Radeon HD 3850,0.0003,0.0091,1780472.0,,,,16202
2091,2009-04-01,Video Card Description,ATI Radeon HD 3870,-0.0007,0.0109,1780472.0,,,,19407
2092,2009-04-01,Video Card Description,ATI Radeon HD 4800 Series,0.0046,0.0564,1780472.0,,,,100418
2093,2009-04-01,Video Card Description,ATI Radeon X1300,-0.0007,0.0073,1780472.0,,,,12997
2094,2009-04-01,Video Card Description,ATI Radeon X1600,-0.0006,0.0105,1780472.0,,,,18694
2095,2009-04-01,Video Card Description,ATI Radeon X1650,0.0,0.0067,1780472.0,,,,11929
2096,2009-04-01,Video Card Description,ATI Radeon X1950,-0.0004,0.0112,1780472.0,,,,19941
2097,2009-04-01,Video Card Description,ATI Radeon X300,0.0002,0.0058,1780472.0,,,,10326
2098,2009-04-01,Video Card Description,ATI Radeon X800,-0.0007,0.0063,1780472.0,,,,11216
2099,2009-04-01,Video Card Description,ATI Radeon Xpress 200,-0.0011,0.0097,1780472.0,,,,17270
2100,2009-04-01,Video Card Description,Intel 82945G Express,0.0,0.0068,1780472.0,,,,12107
2101,2009-04-01,Video Card Description,Mobile Intel 4 Series Express,0.0058,0.0058,1780472.0,,,,10326
2102,2009-04-01,Video Card Description,Mobile Intel 945GM Express,-0.0005,0.0065,1780472.0,,,,11573
2103,2009-04-01,Video Card Description,Mobile Intel 965 Express,-0.0005,0.0133,1780472.0,,,,23680
2104,2009-04-01,Video Card Description,NVIDIA GeForce 6100,-0.0005,0.0118,1780472.0,,,,21009
2105,2009-04-01,Video Card Description,NVIDIA GeForce 6200,-0.0001,0.0145,1780472.0,,,,25816
2106,2009-04-01,Video Card Description,NVIDIA GeForce 6600,-0.0008,0.0182,1780472.0,,,,32404
2107,2009-04-01,Video Card Description,NVIDIA GeForce 6800,-0.0002,0.0082,1780472.0,,,,14599
2108,2009-04-01,Video Card Description,NVIDIA GeForce 7300,-0.001,0.0257,1780472.0,,,,45758
2109,2009-04-01,Video Card Description,NVIDIA GeForce 7600,-0.0021,0.0309,1780472.0,,,,55016
2110,2009-04-01,Video Card Description,NVIDIA GeForce 7800,-0.0003,0.0079,1780472.0,,,,14065
2111,2009-04-01,Video Card Description,NVIDIA GeForce 7900,-0.0012,0.0107,1780472.0,,,,19051
2112,2009-04-01,Video Card Description,NVIDIA GeForce 7950,-0.0009,0.0054,1780472.0,,,,9614
2113,2009-04-01,Video Card Description,NVIDIA GeForce 8400,0.0005,0.016,1780472.0,,,,28487
2114,2009-04-01,Video Card Description,NVIDIA GeForce 8400M,-0.0007,0.0102,1780472.0,,,,18160
2115,2009-04-01,Video Card Description,NVIDIA GeForce 8500,-0.0012,0.0271,1780472.0,,,,48250
2116,2009-04-01,Video Card Description,NVIDIA GeForce 8600,-0.0014,0.0705,1780472.0,,,,125523
2117,2009-04-01,Video Card Description,NVIDIA GeForce 8600M,-0.0016,0.0191,1780472.0,,,,34007
2118,2009-04-01,Video Card Description,NVIDIA GeForce 8800,-0.0022,0.1141,1780472.0,,,,203151
2119,2009-04-01,Video Card Description,NVIDIA GeForce 9400,0.0013,0.0081,1780472.0,,,,14421
2120,2009-04-01,Video Card Description,NVIDIA GeForce 9500,0.0021,0.0181,1780472.0,,,,32226
2121,2009-04-01,Video Card Description,NVIDIA GeForce 9600,0.0033,0.0411,1780472.0,,,,73177
2122,2009-04-01,Video Card Description,NVIDIA GeForce 9600M,0.0012,0.0107,1780472.0,,,,19051
2123,2009-04-01,Video Card Description,NVIDIA GeForce 9800,0.0018,0.0481,1780472.0,,,,85640
2124,2009-04-01,Video Card Description,NVIDIA GeForce FX 5200,0.0003,0.0156,1780472.0,,,,27775
2125,2009-04-01,Video Card Description,NVIDIA GeForce FX 5500,0.0001,0.0068,1780472.0,,,,12107
2126,2009-04-01,Video Card Description,NVIDIA GeForce GTX 260,0.0024,0.0177,1780472.0,,,,31514
2127,2009-04-01,Video Card Description,NVIDIA GeForce GTX 280,-0.0004,0.0088,1780472.0,,,,15668
2128,2009-04-01,Video Card Description,NVIDIA GeForce4 MX,-0.0007,0.008,1780472.0,,,,14243
2129,2009-04-01,Video Card Description,Other,-0.0036,0.2014,1780472.0,,,,358587
2537,2009-05-01,Video Card Description,ATI Mobility Radeon HD 3470,0.0002,0.0078,1614865.0,,,,12595
2538,2009-05-01,Video Card Description,ATI Radeon 9200,-0.0008,0.0096,1614865.0,,,,15502
2539,2009-05-01,Video Card Description,ATI Radeon 9550,-0.0001,0.0057,1614865.0,,,,9204
2540,2009-05-01,Video Card Description,ATI Radeon 9600,-0.0008,0.011,1614865.0,,,,17763
2541,2009-05-01,Video Card Description,ATI Radeon HD 2400,-0.0002,0.006,1614865.0,,,,9689
2542,2009-05-01,Video Card Description,ATI Radeon HD 2600,0.0001,0.0106,1614865.0,,,,17117
2543,2009-05-01,Video Card Description,ATI Radeon HD 3600,-0.0004,0.0064,1614865.0,,,,10335
2544,2009-05-01,Video Card Description,ATI Radeon HD 3850,-0.0002,0.0089,1614865.0,,,,14372
2545,2009-05-01,Video Card Description,ATI Radeon HD 3870,0.001,0.0119,1614865.0,,,,19216
2546,2009-05-01,Video Card Description,ATI Radeon HD 4670,0.0054,0.0054,1614865.0,,,,8720
2547,2009-05-01,Video Card Description,ATI Radeon HD 4800 Series,0.0045,0.0609,1614865.0,,,,98345
2548,2009-05-01,Video Card Description,ATI Radeon X1300,0.0,0.0073,1614865.0,,,,11788
2549,2009-05-01,Video Card Description,ATI Radeon X1600,-0.0008,0.0097,1614865.0,,,,15664
2550,2009-05-01,Video Card Description,ATI Radeon X1650,-0.0005,0.0062,1614865.0,,,,10012
2551,2009-05-01,Video Card Description,ATI Radeon X1950,-0.0001,0.0111,1614865.0,,,,17925
2552,2009-05-01,Video Card Description,ATI Radeon X300,-0.0002,0.0056,1614865.0,,,,9043
2553,2009-05-01,Video Card Description,ATI Radeon X800,-0.0001,0.0062,1614865.0,,,,10012
2554,2009-05-01,Video Card Description,ATI Radeon Xpress 200,-0.0001,0.0096,1614865.0,,,,15502
2555,2009-05-01,Video Card Description,Intel 82945G Express,-0.0008,0.006,1614865.0,,,,9689
2556,2009-05-01,Video Card Description,Mobile Intel 4 Series Express,-0.0003,0.0055,1614865.0,,,,8881
2557,2009-05-01,Video Card Description,Mobile Intel 945GM Express,-0.0007,0.0058,1614865.0,,,,9366
2558,2009-05-01,Video Card Description,Mobile Intel 965 Express,-0.0008,0.0125,1614865.0,,,,20185
2559,2009-05-01,Video Card Description,NVIDIA GeForce 6100,-0.0002,0.0116,1614865.0,,,,18732
2560,2009-05-01,Video Card Description,NVIDIA GeForce 6200,-0.0018,0.0127,1614865.0,,,,20508
2561,2009-05-01,Video Card Description,NVIDIA GeForce 6600,-0.0017,0.0165,1614865.0,,,,26645
2562,2009-05-01,Video Card Description,NVIDIA GeForce 6800,-0.0004,0.0078,1614865.0,,,,12595
2563,2009-05-01,Video Card Description,NVIDIA GeForce 7300,-0.003,0.0227,1614865.0,,,,36657
2564,2009-05-01,Video Card Description,NVIDIA GeForce 7600,-0.0007,0.0302,1614865.0,,,,48768
2565,2009-05-01,Video Card Description,NVIDIA GeForce 7800,0.0,0.0079,1614865.0,,,,12757
2566,2009-05-01,Video Card Description,NVIDIA GeForce 7900,0.001,0.0117,1614865.0,,,,18893
2567,2009-05-01,Video Card Description,NVIDIA GeForce 7950,0.0012,0.0066,1614865.0,,,,10658
2568,2009-05-01,Video Card Description,NVIDIA GeForce 8400,-0.0002,0.0158,1614865.0,,,,25514
2569,2009-05-01,Video Card Description,NVIDIA GeForce 8400M,0.0004,0.0106,1614865.0,,,,17117
