card,date,real_users
NVIDIA GeForce MX150,2018-05-01,24366
NVIDIA GeForce MX150,2018-06-01,26247
NVIDIA GeForce MX150,2018-07-01,31080
NVIDIA GeForce MX150,2018-08-01,35144
NVIDIA GeForce MX150,2018-09-01,42959
NVIDIA GeForce MX150,2018-10-01,42798
NVIDIA GeForce MX150,2018-11-01,53637
NVIDIA GeForce MX150,2018-12-01,60575
NVIDIA GeForce MX150,2019-01-01,67485
NVIDIA GeForce MX150,2019-02-01,70952
NVIDIA GeForce MX150,2019-03-01,72666
NVIDIA GeForce MX150,2019-04-01,74096
NVIDIA GeForce MX150,2019-05-01,79622
NVIDIA GeForce MX150,2019-06-01,75721
NVIDIA GeForce MX150,2019-07-01,81533
NVIDIA GeForce MX150,2019-08-01,80491
NVIDIA GeForce MX150,2019-09-01,90137
NVIDIA GeForce MX150,2019-10-01,77108
NVIDIA GeForce MX150,2019-11-01,85232
NVIDIA GeForce MX150,2019-12-01,85777
NVIDIA GeForce MX150,2020-01-01,96112
NVIDIA GeForce MX150,2020-02-01,118491
NVIDIA GeForce MX150,2020-03-01,132747
NVIDIA GeForce MX150,2020-04-01,166757
NVIDIA GeForce MX150,2020-05-01,152850
NVIDIA GeForce MX150,2020-06-01,136298
NVIDIA GeForce MX150,2020-07-01,124077
NVIDIA GeForce MX150,2020-08-01,113966
NVIDIA GeForce MX150,2020-09-01,116556
NVIDIA GeForce MX150,2020-10-01,117496
NVIDIA GeForce MX150,2020-11-01,120708
NVIDIA GeForce MX150,2020-12-01,103853
NVIDIA GeForce MX150,2021-01-01,125851
NVIDIA GeForce MX150,2021-02-01,122887
NVIDIA GeForce MX150,2021-03-01,124905
NVIDIA GeForce MX150,2021-04-01,118401
NVIDIA GeForce MX150,2021-05-01,113334
NVIDIA GeForce MX150,2021-06-01,106270
NVIDIA GeForce MX150,2021-07-01,107442
NVIDIA GeForce MX150,2021-08-01,93319
NVIDIA GeForce MX150,2021-09-01,94978
NVIDIA GeForce MX150,2021-10-01,92539
NVIDIA GeForce MX150,2021-11-01,96345
NVIDIA GeForce MX150,2021-12-01,87439
NVIDIA GeForce MX150,2022-01-01,100182
NVIDIA GeForce MX150,2022-02-01,93350
NVIDIA GeForce MX150,2022-03-01,88305
NVIDIA GeForce MX150,2022-04-01,95195
NVIDIA GeForce MX150,2022-05-01,84373
NVIDIA GeForce MX150,2022-06-01,79597
NVIDIA GeForce MX150,2022-07-01,72559
NVIDIA GeForce MX150,2022-08-01,69558
NVIDIA GeForce MX150,2022-09-01,66634
NVIDIA GeForce MX150,2022-10-01,65148
NVIDIA GeForce MX150,2022-11-01,73517
NVIDIA GeForce MX150,2022-12-01,72486
NVIDIA GeForce MX150,2023-01-01,80144
NVIDIA GeForce MX150,2023-02-01,69271
