card,date,real_users
NVIDIA GeForce 9400M,2010-05-01,67215
NVIDIA GeForce 9400M,2010-06-01,48303
NVIDIA GeForce 9400M,2010-07-01,36463
NVIDIA GeForce 9400M,2010-08-01,35612
NVIDIA GeForce 9400M,2010-11-01,39473
NVIDIA GeForce 9400M,2011-01-01,51666
NVIDIA GeForce 9400M,2011-04-01,26882
NVIDIA GeForce 9400M,2011-06-01,34555
NVIDIA GeForce 9400M,2011-08-01,50988
NVIDIA GeForce 9400M,2011-10-01,54656
NVIDIA GeForce 9400M,2011-11-01,59789
NVIDIA GeForce 9400M,2011-12-01,66438
NVIDIA GeForce 9400M,2012-02-01,67119
NVIDIA GeForce 9400M,2012-03-01,23264
NVIDIA GeForce 9400M,2012-04-01,26927
NVIDIA GeForce 9400M,2012-05-01,26701
NVIDIA GeForce 9400M,2012-07-01,27530
NVIDIA GeForce 9400M,2012-08-01,22729
