card,date,real_users
NVIDIA GeForce GT 430,2012-03-01,37749
NVIDIA GeForce GT 430,2012-04-01,44879
NVIDIA GeForce GT 430,2012-05-01,46479
NVIDIA GeForce GT 430,2012-07-01,44795
NVIDIA GeForce GT 430,2012-08-01,41599
NVIDIA GeForce GT 430,2012-10-01,53264
NVIDIA GeForce GT 430,2012-12-01,51848
NVIDIA GeForce GT 430,2013-02-01,52106
NVIDIA GeForce GT 430,2013-03-01,46454
NVIDIA GeForce GT 430,2013-06-01,44933
NVIDIA GeForce GT 430,2013-07-01,45862
NVIDIA GeForce GT 430,2013-09-01,58503
NVIDIA GeForce GT 430,2013-12-01,58959
NVIDIA GeForce GT 430,2014-01-01,63263
NVIDIA GeForce GT 430,2014-04-01,53560
NVIDIA GeForce GT 430,2014-05-01,48352
NVIDIA GeForce GT 430,2014-06-01,54090
NVIDIA GeForce GT 430,2014-07-01,55106
NVIDIA GeForce GT 430,2014-08-01,47583
NVIDIA GeForce GT 430,2014-09-01,52155
NVIDIA GeForce GT 430,2014-10-01,45108
NVIDIA GeForce GT 430,2014-11-01,53894
NVIDIA GeForce GT 430,2014-12-01,54852
NVIDIA GeForce GT 430,2015-01-01,58420
NVIDIA GeForce GT 430,2015-05-01,57024
NVIDIA GeForce GT 430,2015-06-01,53246
NVIDIA GeForce GT 430,2015-09-01,54038
NVIDIA GeForce GT 430,2015-11-01,72760
NVIDIA GeForce GT 430,2016-01-01,66739
NVIDIA GeForce GT 430,2016-02-01,61520
NVIDIA GeForce GT 430,2016-03-01,56043
NVIDIA GeForce GT 430,2016-04-01,58804
NVIDIA GeForce GT 430,2016-05-01,63192
NVIDIA GeForce GT 430,2016-06-01,54198
NVIDIA GeForce GT 430,2016-07-01,57892
NVIDIA GeForce GT 430,2016-08-01,51909
NVIDIA GeForce GT 430,2016-10-01,52113
NVIDIA GeForce GT 430,2016-11-01,49687
NVIDIA GeForce GT 430,2016-12-01,50062
NVIDIA GeForce GT 430,2017-08-01,35909
NVIDIA GeForce GT 430,2017-10-01,27453
NVIDIA GeForce GT 430,2018-04-01,32681
NVIDIA GeForce GT 430,2018-05-01,30864
NVIDIA GeForce GT 430,2018-06-01,30878
NVIDIA GeForce GT 430,2018-07-01,32716
NVIDIA GeForce GT 430,2018-08-01,28115
NVIDIA GeForce GT 430,2018-09-01,27048
NVIDIA GeForce GT 430,2018-10-01,22826
NVIDIA GeForce GT 430,2018-11-01,26093
NVIDIA GeForce GT 430,2018-12-01,31106
NVIDIA GeForce GT 430,2019-01-01,27315
NVIDIA GeForce GT 430,2019-02-01,26221
NVIDIA GeForce GT 430,2019-03-01,24222
