card,date,real_users
ATI Radeon HD 4650,2009-09-01,8937
ATI Radeon HD 4650,2009-10-01,8361
ATI Radeon HD 4650,2009-11-01,10930
ATI Radeon HD 4650,2009-12-01,15198
ATI Radeon HD 4650,2010-01-01,18518
ATI Radeon HD 4650,2010-02-01,19645
ATI Radeon HD 4650,2010-03-01,20841
ATI Radeon HD 4650,2010-05-01,18534
ATI Radeon HD 4650,2010-06-01,21784
ATI Radeon HD 4650,2010-07-01,21036
ATI Radeon HD 4650,2010-08-01,20581
ATI Radeon HD 4650,2010-11-01,29250
ATI Radeon HD 4650,2011-01-01,34551
ATI Radeon HD 4650,2011-04-01,31904
ATI Radeon HD 4650,2011-06-01,30917
ATI Radeon HD 4650,2011-08-01,33757
ATI Radeon HD 4650,2011-10-01,36058
ATI Radeon HD 4650,2011-11-01,44304
ATI Radeon HD 4650,2011-12-01,43587
ATI Radeon HD 4650,2012-02-01,39741
ATI Radeon HD 4650,2012-03-01,33359
ATI Radeon HD 4650,2012-04-01,34906
ATI Radeon HD 4650,2012-05-01,33623
ATI Radeon HD 4650,2012-07-01,29863
ATI Radeon HD 4650,2012-08-01,26589
ATI Radeon HD 4650,2012-10-01,31205
ATI Radeon HD 4650,2012-12-01,29548
