card,date,real_users
AMD Radeon HD 6520G,2014-09-01,26077
AMD Radeon HD 6520G,2014-10-01,23198
AMD Radeon HD 6520G,2014-11-01,26567
AMD Radeon HD 6520G,2014-12-01,26233
AMD Radeon HD 6520G,2015-01-01,27940
AMD Radeon HD 6520G,2015-05-01,24319
AMD Radeon HD 6520G,2015-06-01,24440
AMD Radeon HD 6520G,2015-09-01,22897
AMD Radeon HD 6520G,2015-11-01,32338
AMD Radeon HD 6520G,2016-01-01,25759
AMD Radeon HD 6520G,2016-02-01,23489
AMD Radeon HD 6520G,2016-03-01,21977
AMD Radeon HD 6520G,2016-04-01,22617
AMD Radeon HD 6520G,2016-05-01,23542
AMD Radeon HD 6520G,2016-06-01,21015
AMD Radeon HD 6520G,2016-07-01,20841
AMD Radeon HD 6520G,2016-08-01,18775
AMD Radeon HD 6520G,2016-10-01,19391
AMD Radeon HD 6520G,2016-11-01,18928
AMD Radeon HD 6520G,2016-12-01,17879
