card,date,real_users
ATI Radeon HD 5850,2011-01-01,64905
ATI Radeon HD 5850,2011-04-01,76511
ATI Radeon HD 5850,2011-06-01,77294
ATI Radeon HD 5850,2011-08-01,93185
ATI Radeon HD 5850,2011-12-01,87597
ATI Radeon HD 5850,2012-02-01,106420
ATI Radeon HD 5850,2012-03-01,50039
ATI Radeon HD 5850,2012-04-01,48369
ATI Radeon HD 5850,2012-05-01,44996
ATI Radeon HD 5850,2012-07-01,37329
ATI Radeon HD 5850,2012-08-01,33879
ATI Radeon HD 5850,2012-10-01,40889
ATI Radeon HD 5850,2012-12-01,37910
ATI Radeon HD 5850,2013-02-01,38513
ATI Radeon HD 5850,2013-03-01,30337
ATI Radeon HD 5850,2013-06-01,29104
ATI Radeon HD 5850,2013-07-01,27826
