card,date,real_users
NVIDIA GeForce GTX 980 Ti,2016-01-01,73764
NVIDIA GeForce GTX 980 Ti,2016-02-01,80535
NVIDIA GeForce GTX 980 Ti,2016-03-01,94504
NVIDIA GeForce GTX 980 Ti,2016-04-01,102907
NVIDIA GeForce GTX 980 Ti,2016-05-01,117711
NVIDIA GeForce GTX 980 Ti,2016-06-01,103971
NVIDIA GeForce GTX 980 Ti,2016-07-01,109994
NVIDIA GeForce GTX 980 Ti,2016-08-01,106027
NVIDIA GeForce GTX 980 Ti,2016-10-01,113923
NVIDIA GeForce GTX 980 Ti,2016-11-01,104106
NVIDIA GeForce GTX 980 Ti,2016-12-01,102509
NVIDIA GeForce GTX 980 Ti,2017-08-01,91631
NVIDIA GeForce GTX 980 Ti,2017-10-01,54906
NVIDIA GeForce GTX 980 Ti,2017-11-01,37387
NVIDIA GeForce GTX 980 Ti,2017-12-01,40841
NVIDIA GeForce GTX 980 Ti,2018-01-01,38866
NVIDIA GeForce GTX 980 Ti,2018-02-01,40912
NVIDIA GeForce GTX 980 Ti,2018-03-01,60412
NVIDIA GeForce GTX 980 Ti,2018-04-01,98043
NVIDIA GeForce GTX 980 Ti,2018-05-01,95841
NVIDIA GeForce GTX 980 Ti,2018-06-01,89548
NVIDIA GeForce GTX 980 Ti,2018-07-01,85063
NVIDIA GeForce GTX 980 Ti,2018-08-01,82940
NVIDIA GeForce GTX 980 Ti,2018-09-01,87510
NVIDIA GeForce GTX 980 Ti,2018-10-01,74184
NVIDIA GeForce GTX 980 Ti,2018-11-01,78281
NVIDIA GeForce GTX 980 Ti,2018-12-01,83496
NVIDIA GeForce GTX 980 Ti,2019-01-01,81946
NVIDIA GeForce GTX 980 Ti,2019-02-01,75579
NVIDIA GeForce GTX 980 Ti,2019-03-01,75693
NVIDIA GeForce GTX 980 Ti,2019-04-01,69650
NVIDIA GeForce GTX 980 Ti,2019-05-01,76437
NVIDIA GeForce GTX 980 Ti,2019-06-01,78943
NVIDIA GeForce GTX 980 Ti,2019-07-01,69226
NVIDIA GeForce GTX 980 Ti,2019-08-01,68783
NVIDIA GeForce GTX 980 Ti,2019-09-01,74041
NVIDIA GeForce GTX 980 Ti,2019-10-01,61401
NVIDIA GeForce GTX 980 Ti,2019-11-01,63924
NVIDIA GeForce GTX 980 Ti,2019-12-01,72052
NVIDIA GeForce GTX 980 Ti,2020-01-01,74192
NVIDIA GeForce GTX 980 Ti,2020-02-01,71094
NVIDIA GeForce GTX 980 Ti,2020-03-01,73107
NVIDIA GeForce GTX 980 Ti,2020-04-01,90525
NVIDIA GeForce GTX 980 Ti,2020-05-01,89358
NVIDIA GeForce GTX 980 Ti,2020-06-01,82212
NVIDIA GeForce GTX 980 Ti,2020-07-01,74446
NVIDIA GeForce GTX 980 Ti,2020-08-01,68379
NVIDIA GeForce GTX 980 Ti,2020-09-01,75659
NVIDIA GeForce GTX 980 Ti,2020-10-01,72633
NVIDIA GeForce GTX 980 Ti,2020-11-01,74282
NVIDIA GeForce GTX 980 Ti,2020-12-01,63728
NVIDIA GeForce GTX 980 Ti,2021-01-01,72606
NVIDIA GeForce GTX 980 Ti,2021-02-01,71274
NVIDIA GeForce GTX 980 Ti,2021-03-01,73923
NVIDIA GeForce GTX 980 Ti,2021-04-01,70537
NVIDIA GeForce GTX 980 Ti,2021-05-01,66522
NVIDIA GeForce GTX 980 Ti,2021-06-01,55550
NVIDIA GeForce GTX 980 Ti,2021-07-01,56163
NVIDIA GeForce GTX 980 Ti,2021-08-01,47856
NVIDIA GeForce GTX 980 Ti,2021-09-01,52238
NVIDIA GeForce GTX 980 Ti,2021-10-01,53575
NVIDIA GeForce GTX 980 Ti,2021-11-01,55779
NVIDIA GeForce GTX 980 Ti,2021-12-01,49965
NVIDIA GeForce GTX 980 Ti,2022-01-01,50091
NVIDIA GeForce GTX 980 Ti,2022-02-01,48008
NVIDIA GeForce GTX 980 Ti,2022-03-01,50842
NVIDIA GeForce GTX 980 Ti,2022-04-01,46237
NVIDIA GeForce GTX 980 Ti,2022-05-01,53436
NVIDIA GeForce GTX 980 Ti,2022-06-01,43650
NVIDIA GeForce GTX 980 Ti,2022-07-01,45685
NVIDIA GeForce GTX 980 Ti,2022-08-01,41219
