card,date,real_users
Intel HD Graphics 6000,2016-01-01,22246
Intel HD Graphics 6000,2016-02-01,23489
Intel HD Graphics 6000,2016-03-01,21977
Intel HD Graphics 6000,2016-04-01,26009
Intel HD Graphics 6000,2016-05-01,30976
Intel HD Graphics 6000,2016-06-01,27652
Intel HD Graphics 6000,2016-07-01,27788
Intel HD Graphics 6000,2016-08-01,30924
Intel HD Graphics 6000,2016-10-01,41206
Intel HD Graphics 6000,2016-11-01,41405
Intel HD Graphics 6000,2016-12-01,41719
Intel HD Graphics 6000,2017-08-01,44577
Intel HD Graphics 6000,2017-10-01,38757
Intel HD Graphics 6000,2017-11-01,29910
Intel HD Graphics 6000,2017-12-01,32987
Intel HD Graphics 6000,2018-01-01,35486
Intel HD Graphics 6000,2018-02-01,34618
Intel HD Graphics 6000,2018-03-01,41334
Intel HD Graphics 6000,2018-04-01,79122
Intel HD Graphics 6000,2018-05-01,77973
Intel HD Graphics 6000,2018-06-01,69477
Intel HD Graphics 6000,2018-07-01,67069
Intel HD Graphics 6000,2018-08-01,63259
Intel HD Graphics 6000,2018-09-01,76372
Intel HD Graphics 6000,2018-10-01,68478
Intel HD Graphics 6000,2018-11-01,76831
Intel HD Graphics 6000,2018-12-01,86770
Intel HD Graphics 6000,2019-01-01,89980
Intel HD Graphics 6000,2019-02-01,84834
Intel HD Graphics 6000,2019-03-01,84777
Intel HD Graphics 6000,2019-04-01,78542
Intel HD Graphics 6000,2019-05-01,89177
Intel HD Graphics 6000,2019-06-01,72499
Intel HD Graphics 6000,2019-07-01,73841
Intel HD Graphics 6000,2019-08-01,70247
Intel HD Graphics 6000,2019-09-01,82089
Intel HD Graphics 6000,2019-10-01,72824
Intel HD Graphics 6000,2019-11-01,73056
Intel HD Graphics 6000,2019-12-01,82346
Intel HD Graphics 6000,2020-01-01,75878
Intel HD Graphics 6000,2020-02-01,96615
Intel HD Graphics 6000,2020-03-01,123128
Intel HD Graphics 6000,2020-04-01,154846
Intel HD Graphics 6000,2020-05-01,152850
Intel HD Graphics 6000,2020-06-01,114664
Intel HD Graphics 6000,2020-07-01,97194
Intel HD Graphics 6000,2020-08-01,96871
Intel HD Graphics 6000,2020-09-01,108377
Intel HD Graphics 6000,2020-10-01,108950
Intel HD Graphics 6000,2020-11-01,111423
Intel HD Graphics 6000,2020-12-01,89691
Intel HD Graphics 6000,2021-01-01,108910
Intel HD Graphics 6000,2021-02-01,95852
Intel HD Graphics 6000,2021-03-01,96865
Intel HD Graphics 6000,2021-04-01,85652
Intel HD Graphics 6000,2021-05-01,88696
Intel HD Graphics 6000,2021-06-01,70041
Intel HD Graphics 6000,2021-07-01,65930
Intel HD Graphics 6000,2021-08-01,64606
Intel HD Graphics 6000,2021-09-01,59361
Intel HD Graphics 6000,2021-10-01,58445
Intel HD Graphics 6000,2021-11-01,63385
Intel HD Graphics 6000,2021-12-01,59958
Intel HD Graphics 6000,2022-01-01,63273
Intel HD Graphics 6000,2022-02-01,58677
Intel HD Graphics 6000,2022-03-01,53518
Intel HD Graphics 6000,2022-04-01,54397
Intel HD Graphics 6000,2022-05-01,47811
Intel HD Graphics 6000,2022-06-01,51352
Intel HD Graphics 6000,2022-08-01,46372
Intel HD Graphics 6000,2022-09-01,41005
Intel HD Graphics 6000,2022-11-01,42414
Intel HD Graphics 6000,2022-12-01,44607
Intel HD Graphics 6000,2023-01-01,52402
