card,date,real_users
ATI Radeon HD 5670,2011-01-01,17114
ATI Radeon HD 5670,2011-04-01,18315
ATI Radeon HD 5670,2011-06-01,20005
ATI Radeon HD 5670,2011-08-01,28483
ATI Radeon HD 5670,2012-02-01,34443
ATI Radeon HD 5670,2012-03-01,39943
ATI Radeon HD 5670,2012-04-01,43383
ATI Radeon HD 5670,2012-05-01,43513
ATI Radeon HD 5670,2012-07-01,36862
ATI Radeon HD 5670,2012-08-01,32593
ATI Radeon HD 5670,2012-10-01,39813
ATI Radeon HD 5670,2012-12-01,39583
ATI Radeon HD 5670,2013-02-01,37947
ATI Radeon HD 5670,2013-03-01,30811
ATI Radeon HD 5670,2013-06-01,31146
ATI Radeon HD 5670,2013-07-01,29887
ATI Radeon HD 5670,2013-09-01,37964
ATI Radeon HD 5670,2014-01-01,39635
ATI Radeon HD 5670,2016-05-01,29737
ATI Radeon HD 5670,2016-06-01,26545
ATI Radeon HD 5670,2016-07-01,25472
ATI Radeon HD 5670,2016-08-01,23193
ATI Radeon HD 5670,2016-10-01,25450
ATI Radeon HD 5670,2016-11-01,23660
ATI Radeon HD 5670,2016-12-01,23839
