card,date,real_users
NVIDIA GeForce RTX 2080 Ti,2019-02-01,30848
NVIDIA GeForce RTX 2080 Ti,2019-03-01,37846
NVIDIA GeForce RTX 2080 Ti,2019-04-01,42975
NVIDIA GeForce RTX 2080 Ti,2019-05-01,52550
NVIDIA GeForce RTX 2080 Ti,2019-06-01,66055
NVIDIA GeForce RTX 2080 Ti,2019-07-01,59996
NVIDIA GeForce RTX 2080 Ti,2019-08-01,70247
NVIDIA GeForce RTX 2080 Ti,2019-09-01,82089
NVIDIA GeForce RTX 2080 Ti,2019-10-01,77108
NVIDIA GeForce RTX 2080 Ti,2019-11-01,91320
NVIDIA GeForce RTX 2080 Ti,2019-12-01,99501
NVIDIA GeForce RTX 2080 Ti,2020-01-01,118033
NVIDIA GeForce RTX 2080 Ti,2020-02-01,127605
NVIDIA GeForce RTX 2080 Ti,2020-03-01,140443
NVIDIA GeForce RTX 2080 Ti,2020-04-01,183433
NVIDIA GeForce RTX 2080 Ti,2020-05-01,185771
NVIDIA GeForce RTX 2080 Ti,2020-06-01,183895
NVIDIA GeForce RTX 2080 Ti,2020-07-01,181980
NVIDIA GeForce RTX 2080 Ti,2020-08-01,172848
NVIDIA GeForce RTX 2080 Ti,2020-09-01,190171
NVIDIA GeForce RTX 2080 Ti,2020-10-01,187993
NVIDIA GeForce RTX 2080 Ti,2020-11-01,190348
NVIDIA GeForce RTX 2080 Ti,2020-12-01,174663
NVIDIA GeForce RTX 2080 Ti,2021-01-01,186357
NVIDIA GeForce RTX 2080 Ti,2021-02-01,191704
NVIDIA GeForce RTX 2080 Ti,2021-03-01,193730
NVIDIA GeForce RTX 2080 Ti,2021-04-01,193977
NVIDIA GeForce RTX 2080 Ti,2021-05-01,187248
NVIDIA GeForce RTX 2080 Ti,2021-06-01,156990
NVIDIA GeForce RTX 2080 Ti,2021-07-01,156280
NVIDIA GeForce RTX 2080 Ti,2021-08-01,133997
NVIDIA GeForce RTX 2080 Ti,2021-09-01,144842
NVIDIA GeForce RTX 2080 Ti,2021-10-01,150984
NVIDIA GeForce RTX 2080 Ti,2021-11-01,154660
NVIDIA GeForce RTX 2080 Ti,2021-12-01,142401
NVIDIA GeForce RTX 2080 Ti,2022-01-01,139728
NVIDIA GeForce RTX 2080 Ti,2022-02-01,141358
NVIDIA GeForce RTX 2080 Ti,2022-03-01,144500
NVIDIA GeForce RTX 2080 Ti,2022-04-01,141432
NVIDIA GeForce RTX 2080 Ti,2022-05-01,163122
NVIDIA GeForce RTX 2080 Ti,2022-06-01,128382
NVIDIA GeForce RTX 2080 Ti,2022-07-01,161242
NVIDIA GeForce RTX 2080 Ti,2022-08-01,128811
NVIDIA GeForce RTX 2080 Ti,2022-09-01,117891
NVIDIA GeForce RTX 2080 Ti,2022-10-01,124631
NVIDIA GeForce RTX 2080 Ti,2022-11-01,127242
NVIDIA GeForce RTX 2080 Ti,2022-12-01,119881
NVIDIA GeForce RTX 2080 Ti,2023-01-01,129464
NVIDIA GeForce RTX 2080 Ti,2023-02-01,124111
