card,date,real_users
ATI Radeon HD 6870,2011-06-01,17580
ATI Radeon HD 6870,2011-08-01,28131
ATI Radeon HD 6870,2012-02-01,57405
ATI Radeon HD 6870,2012-03-01,75059
ATI Radeon HD 6870,2012-04-01,80782
ATI Radeon HD 6870,2012-05-01,78125
ATI Radeon HD 6870,2012-07-01,73259
ATI Radeon HD 6870,2012-08-01,66902
ATI Radeon HD 6870,2012-10-01,83393
ATI Radeon HD 6870,2012-12-01,80839
ATI Radeon HD 6870,2013-02-01,82124
ATI Radeon HD 6870,2013-03-01,64467
ATI Radeon HD 6870,2013-06-01,67399
ATI Radeon HD 6870,2013-07-01,64413
ATI Radeon HD 6870,2013-09-01,70328
ATI Radeon HD 6870,2013-12-01,69744
ATI Radeon HD 6870,2014-01-01,68599
ATI Radeon HD 6870,2014-04-01,51670
