card,date,real_users
AMD Radeon HD 7700 Series,2014-09-01,10572
AMD Radeon HD 7700 Series,2014-10-01,10954
AMD Radeon HD 7700 Series,2014-11-01,12145
AMD Radeon HD 7700 Series,2015-05-01,141722
AMD Radeon HD 7700 Series,2015-06-01,138789
AMD Radeon HD 7700 Series,2015-09-01,140134
AMD Radeon HD 7700 Series,2015-11-01,194029
AMD Radeon HD 7700 Series,2016-01-01,154554
AMD Radeon HD 7700 Series,2016-02-01,144292
AMD Radeon HD 7700 Series,2016-03-01,140657
AMD Radeon HD 7700 Series,2016-04-01,142487
AMD Radeon HD 7700 Series,2016-05-01,162318
AMD Radeon HD 7700 Series,2016-06-01,143790
AMD Radeon HD 7700 Series,2016-07-01,137783
AMD Radeon HD 7700 Series,2016-08-01,125907
AMD Radeon HD 7700 Series,2016-10-01,134526
AMD Radeon HD 7700 Series,2016-11-01,128949
AMD Radeon HD 7700 Series,2016-12-01,125157
AMD Radeon HD 7700 Series,2017-08-01,104014
AMD Radeon HD 7700 Series,2017-10-01,77515
AMD Radeon HD 7700 Series,2017-11-01,56829
AMD Radeon HD 7700 Series,2017-12-01,61261
AMD Radeon HD 7700 Series,2018-01-01,59143
AMD Radeon HD 7700 Series,2018-02-01,61368
AMD Radeon HD 7700 Series,2018-03-01,68361
AMD Radeon HD 7700 Series,2018-04-01,101483
AMD Radeon HD 7700 Series,2018-05-01,94217
AMD Radeon HD 7700 Series,2018-06-01,98812
AMD Radeon HD 7700 Series,2018-07-01,88334
AMD Radeon HD 7700 Series,2018-08-01,71693
AMD Radeon HD 7700 Series,2018-09-01,77963
AMD Radeon HD 7700 Series,2018-10-01,68478
AMD Radeon HD 7700 Series,2018-11-01,72482
AMD Radeon HD 7700 Series,2018-12-01,80221
AMD Radeon HD 7700 Series,2019-01-01,77126
AMD Radeon HD 7700 Series,2019-02-01,69409
AMD Radeon HD 7700 Series,2019-03-01,65096
AMD Radeon HD 7700 Series,2019-04-01,62240
AMD Radeon HD 7700 Series,2019-05-01,65290
AMD Radeon HD 7700 Series,2019-06-01,59610
AMD Radeon HD 7700 Series,2019-07-01,58458
AMD Radeon HD 7700 Series,2019-08-01,54148
AMD Radeon HD 7700 Series,2019-09-01,54726
AMD Radeon HD 7700 Series,2019-10-01,49977
AMD Radeon HD 7700 Series,2019-11-01,50226
AMD Radeon HD 7700 Series,2019-12-01,51466
AMD Radeon HD 7700 Series,2020-01-01,52271
AMD Radeon HD 7700 Series,2020-02-01,56511
AMD Radeon HD 7700 Series,2020-03-01,48096
AMD Radeon HD 7700 Series,2020-04-01,61938
AMD Radeon HD 7700 Series,2020-05-01,58788
AMD Radeon HD 7700 Series,2020-06-01,49759
AMD Radeon HD 7700 Series,2020-07-01,47563
AMD Radeon HD 7700 Series,2020-08-01,41787
AMD Radeon HD 7700 Series,2020-09-01,40897
AMD Radeon HD 7700 Series,2020-10-01,40589
AMD Radeon HD 7700 Series,2020-11-01,44105
AMD Radeon HD 7700 Series,2020-12-01,37764
AMD Radeon HD 7700 Series,2021-01-01,43564
AMD Radeon HD 7700 Series,2021-02-01,41781
AMD Radeon HD 7700 Series,2021-03-01,40785
AMD Radeon HD 7700 Series,2021-04-01,40306
AMD Radeon HD 7700 Series,2021-05-01,41884
AMD Radeon HD 7700 Series,2021-06-01,36228
AMD Radeon HD 7700 Series,2021-07-01,39070
AMD Radeon HD 7700 Series,2021-10-01,36528
AMD Radeon HD 7700 Series,2022-01-01,39545
