card,date,real_users
NVIDIA GeForce MX450,2021-09-01,40365
NVIDIA GeForce MX450,2021-10-01,43834
NVIDIA GeForce MX450,2021-11-01,48172
NVIDIA GeForce MX450,2021-12-01,49965
NVIDIA GeForce MX450,2022-01-01,58000
NVIDIA GeForce MX450,2022-02-01,61344
NVIDIA GeForce MX450,2022-03-01,58870
NVIDIA GeForce MX450,2022-04-01,65276
NVIDIA GeForce MX450,2022-05-01,61874
NVIDIA GeForce MX450,2022-06-01,61623
NVIDIA GeForce MX450,2022-07-01,56434
NVIDIA GeForce MX450,2022-08-01,56677
NVIDIA GeForce MX450,2022-09-01,64071
NVIDIA GeForce MX450,2022-10-01,59483
NVIDIA GeForce MX450,2022-11-01,76345
NVIDIA GeForce MX450,2022-12-01,69698
NVIDIA GeForce MX450,2023-01-01,77062
NVIDIA GeForce MX450,2023-02-01,72157
