card,date,real_users
AMD Radeon RX 5700 XT,2019-10-01,21419
AMD Radeon RX 5700 XT,2019-11-01,33484
AMD Radeon RX 5700 XT,2019-12-01,44604
AMD Radeon RX 5700 XT,2020-01-01,74192
AMD Radeon RX 5700 XT,2020-02-01,85678
AMD Radeon RX 5700 XT,2020-03-01,98117
AMD Radeon RX 5700 XT,2020-04-01,142935
AMD Radeon RX 5700 XT,2020-05-01,155201
AMD Radeon RX 5700 XT,2020-06-01,160097
AMD Radeon RX 5700 XT,2020-07-01,165437
AMD Radeon RX 5700 XT,2020-08-01,167150
AMD Radeon RX 5700 XT,2020-09-01,194260
AMD Radeon RX 5700 XT,2020-10-01,198675
AMD Radeon RX 5700 XT,2020-11-01,218204
AMD Radeon RX 5700 XT,2020-12-01,202986
AMD Radeon RX 5700 XT,2021-01-01,249283
AMD Radeon RX 5700 XT,2021-02-01,250691
AMD Radeon RX 5700 XT,2021-03-01,257457
AMD Radeon RX 5700 XT,2021-04-01,244360
AMD Radeon RX 5700 XT,2021-05-01,236524
AMD Radeon RX 5700 XT,2021-06-01,193218
AMD Radeon RX 5700 XT,2021-07-01,195350
AMD Radeon RX 5700 XT,2021-08-01,167497
AMD Radeon RX 5700 XT,2021-09-01,185207
AMD Radeon RX 5700 XT,2021-10-01,192384
AMD Radeon RX 5700 XT,2021-11-01,195227
AMD Radeon RX 5700 XT,2021-12-01,182373
AMD Radeon RX 5700 XT,2022-01-01,189819
AMD Radeon RX 5700 XT,2022-02-01,186700
AMD Radeon RX 5700 XT,2022-03-01,189991
AMD Radeon RX 5700 XT,2022-04-01,195829
AMD Radeon RX 5700 XT,2022-05-01,219372
AMD Radeon RX 5700 XT,2022-06-01,174600
AMD Radeon RX 5700 XT,2022-07-01,212302
AMD Radeon RX 5700 XT,2022-08-01,172607
AMD Radeon RX 5700 XT,2022-09-01,161459
AMD Radeon RX 5700 XT,2022-10-01,164287
AMD Radeon RX 5700 XT,2022-11-01,183794
AMD Radeon RX 5700 XT,2022-12-01,172852
AMD Radeon RX 5700 XT,2023-01-01,194197
AMD Radeon RX 5700 XT,2023-02-01,178951
