card,date,real_users
NVIDIA GeForce 6200,2008-11-01,22472
NVIDIA GeForce 6200,2009-01-01,23699
NVIDIA GeForce 6200,2009-02-01,25852
NVIDIA GeForce 6200,2009-03-01,25724
NVIDIA GeForce 6200,2009-04-01,25816
NVIDIA GeForce 6200,2009-05-01,20508
NVIDIA GeForce 6200,2009-06-01,21152
NVIDIA GeForce 6200,2009-07-01,18996
NVIDIA GeForce 6200,2009-08-01,19717
NVIDIA GeForce 6200,2009-09-01,18925
NVIDIA GeForce 6200,2009-10-01,17668
NVIDIA GeForce 6200,2009-11-01,16395
NVIDIA GeForce 6200,2009-12-01,17097
NVIDIA GeForce 6200,2010-01-01,20442
NVIDIA GeForce 6200,2010-02-01,19645
NVIDIA GeForce 6200,2010-03-01,17248
NVIDIA GeForce 6200,2010-05-01,13398
NVIDIA GeForce 6200,2010-06-01,13023
NVIDIA GeForce 6200,2010-07-01,13089
NVIDIA GeForce 6200,2010-08-01,13181
