card,date,real_users
NVIDIA GeForce GT 540M,2012-03-01,59696
NVIDIA GeForce GT 540M,2012-04-01,77292
NVIDIA GeForce GT 540M,2012-05-01,76642
NVIDIA GeForce GT 540M,2012-07-01,72792
NVIDIA GeForce GT 540M,2012-08-01,66902
NVIDIA GeForce GT 540M,2012-10-01,83931
NVIDIA GeForce GT 540M,2012-12-01,83626
NVIDIA GeForce GT 540M,2013-02-01,79292
NVIDIA GeForce GT 540M,2013-03-01,65889
NVIDIA GeForce GT 540M,2013-06-01,62804
NVIDIA GeForce GT 540M,2013-07-01,58229
NVIDIA GeForce GT 540M,2013-09-01,64104
NVIDIA GeForce GT 540M,2013-12-01,71182
NVIDIA GeForce GT 540M,2014-01-01,74696
NVIDIA GeForce GT 540M,2014-04-01,56711
NVIDIA GeForce GT 540M,2014-05-01,56515
NVIDIA GeForce GT 540M,2014-06-01,61817
NVIDIA GeForce GT 540M,2014-07-01,57969
NVIDIA GeForce GT 540M,2014-08-01,48218
NVIDIA GeForce GT 540M,2014-09-01,52155
NVIDIA GeForce GT 540M,2014-10-01,49619
NVIDIA GeForce GT 540M,2014-11-01,53894
NVIDIA GeForce GT 540M,2014-12-01,54852
NVIDIA GeForce GT 540M,2015-01-01,56727
NVIDIA GeForce GT 540M,2015-05-01,50315
NVIDIA GeForce GT 540M,2015-06-01,50627
NVIDIA GeForce GT 540M,2015-09-01,48543
NVIDIA GeForce GT 540M,2015-11-01,68718
NVIDIA GeForce GT 540M,2016-01-01,55030
NVIDIA GeForce GT 540M,2016-02-01,50334
NVIDIA GeForce GT 540M,2016-03-01,48350
NVIDIA GeForce GT 540M,2016-04-01,48626
NVIDIA GeForce GT 540M,2016-05-01,52041
NVIDIA GeForce GT 540M,2016-06-01,46455
NVIDIA GeForce GT 540M,2016-07-01,46313
NVIDIA GeForce GT 540M,2016-08-01,40864
NVIDIA GeForce GT 540M,2016-10-01,36358
NVIDIA GeForce GT 540M,2016-11-01,36673
NVIDIA GeForce GT 540M,2016-12-01,36951
NVIDIA GeForce GT 540M,2017-08-01,23527
