card,date,real_users
AMD Radeon HD 6450,2014-09-01,27487
AMD Radeon HD 6450,2014-10-01,25776
AMD Radeon HD 6450,2014-11-01,30362
AMD Radeon HD 6450,2014-12-01,31798
AMD Radeon HD 6450,2015-01-01,31326
AMD Radeon HD 6450,2015-05-01,30189
AMD Radeon HD 6450,2015-06-01,29678
AMD Radeon HD 6450,2015-09-01,28393
AMD Radeon HD 6450,2015-11-01,40422
AMD Radeon HD 6450,2016-01-01,36296
AMD Radeon HD 6450,2016-02-01,32437
AMD Radeon HD 6450,2016-03-01,31867
AMD Radeon HD 6450,2016-04-01,31663
AMD Radeon HD 6450,2016-05-01,35933
AMD Radeon HD 6450,2016-06-01,30970
AMD Radeon HD 6450,2016-07-01,32419
AMD Radeon HD 6450,2016-08-01,30924
AMD Radeon HD 6450,2016-10-01,32722
AMD Radeon HD 6450,2016-11-01,30758
AMD Radeon HD 6450,2016-12-01,29799
AMD Radeon HD 6450,2017-08-01,23527
