card,date,real_users
NVIDIA GeForce GT 750M,2014-04-01,35287
NVIDIA GeForce GT 750M,2014-05-01,35793
NVIDIA GeForce GT 750M,2014-06-01,43553
NVIDIA GeForce GT 750M,2014-07-01,47234
NVIDIA GeForce GT 750M,2014-08-01,43142
NVIDIA GeForce GT 750M,2014-09-01,50041
NVIDIA GeForce GT 750M,2014-10-01,44464
NVIDIA GeForce GT 750M,2014-11-01,53894
NVIDIA GeForce GT 750M,2014-12-01,53262
NVIDIA GeForce GT 750M,2015-01-01,58420
NVIDIA GeForce GT 750M,2015-05-01,52831
NVIDIA GeForce GT 750M,2015-06-01,54992
NVIDIA GeForce GT 750M,2015-09-01,55870
NVIDIA GeForce GT 750M,2015-11-01,84887
NVIDIA GeForce GT 750M,2016-01-01,66739
NVIDIA GeForce GT 750M,2016-02-01,65994
NVIDIA GeForce GT 750M,2016-03-01,61537
NVIDIA GeForce GT 750M,2016-04-01,62197
NVIDIA GeForce GT 750M,2016-05-01,66909
NVIDIA GeForce GT 750M,2016-06-01,57516
NVIDIA GeForce GT 750M,2016-07-01,49787
NVIDIA GeForce GT 750M,2016-08-01,46386
NVIDIA GeForce GT 750M,2016-10-01,44842
NVIDIA GeForce GT 750M,2016-11-01,44954
NVIDIA GeForce GT 750M,2016-12-01,42911
NVIDIA GeForce GT 750M,2017-08-01,32194
NVIDIA GeForce GT 750M,2018-04-01,29240
NVIDIA GeForce GT 750M,2018-05-01,25991
NVIDIA GeForce GT 750M,2018-06-01,26247
NVIDIA GeForce GT 750M,2018-08-01,22492
NVIDIA GeForce GT 750M,2018-09-01,25457
NVIDIA GeForce GT 750M,2018-11-01,21744
