card,date,real_users
NVIDIA GeForce 920M,2016-06-01,24333
NVIDIA GeForce 920M,2016-07-01,59049
NVIDIA GeForce 920M,2016-08-01,62953
NVIDIA GeForce 920M,2016-10-01,77564
NVIDIA GeForce 920M,2016-11-01,78079
NVIDIA GeForce 920M,2016-12-01,82246
NVIDIA GeForce 920M,2017-08-01,74295
NVIDIA GeForce 920M,2017-10-01,58136
NVIDIA GeForce 920M,2017-11-01,41874
NVIDIA GeForce 920M,2017-12-01,43982
NVIDIA GeForce 920M,2018-01-01,42245
NVIDIA GeForce 920M,2018-02-01,42485
NVIDIA GeForce 920M,2018-03-01,55642
NVIDIA GeForce 920M,2018-04-01,86002
NVIDIA GeForce 920M,2018-05-01,82846
NVIDIA GeForce 920M,2018-06-01,78741
NVIDIA GeForce 920M,2018-07-01,76884
NVIDIA GeForce 920M,2018-08-01,71693
NVIDIA GeForce 920M,2018-09-01,74781
NVIDIA GeForce 920M,2018-10-01,62771
NVIDIA GeForce 920M,2018-11-01,71033
NVIDIA GeForce 920M,2018-12-01,81858
NVIDIA GeForce 920M,2019-01-01,77126
NVIDIA GeForce 920M,2019-02-01,69409
NVIDIA GeForce 920M,2019-03-01,69638
NVIDIA GeForce 920M,2019-04-01,62240
NVIDIA GeForce 920M,2019-05-01,68475
NVIDIA GeForce 920M,2019-06-01,61221
NVIDIA GeForce 920M,2019-07-01,61534
NVIDIA GeForce 920M,2019-08-01,58539
NVIDIA GeForce 920M,2019-09-01,61164
NVIDIA GeForce 920M,2019-10-01,51405
NVIDIA GeForce 920M,2019-11-01,54792
NVIDIA GeForce 920M,2019-12-01,58328
NVIDIA GeForce 920M,2020-01-01,57330
NVIDIA GeForce 920M,2020-02-01,63802
NVIDIA GeForce 920M,2020-03-01,71183
NVIDIA GeForce 920M,2020-04-01,90525
NVIDIA GeForce 920M,2020-05-01,87006
NVIDIA GeForce 920M,2020-06-01,73558
NVIDIA GeForce 920M,2020-07-01,62038
NVIDIA GeForce 920M,2020-08-01,53184
NVIDIA GeForce 920M,2020-09-01,55211
NVIDIA GeForce 920M,2020-10-01,57679
NVIDIA GeForce 920M,2020-11-01,60354
NVIDIA GeForce 920M,2020-12-01,49566
NVIDIA GeForce 920M,2021-01-01,60505
NVIDIA GeForce 920M,2021-02-01,56528
NVIDIA GeForce 920M,2021-03-01,58629
NVIDIA GeForce 920M,2021-04-01,55422
NVIDIA GeForce 920M,2021-05-01,51739
NVIDIA GeForce 920M,2021-06-01,48304
NVIDIA GeForce 920M,2021-07-01,48837
NVIDIA GeForce 920M,2021-08-01,40677
NVIDIA GeForce 920M,2021-09-01,42740
NVIDIA GeForce 920M,2021-10-01,41399
NVIDIA GeForce 920M,2021-11-01,40566
NVIDIA GeForce 920M,2021-12-01,37474
NVIDIA GeForce 920M,2022-01-01,42182
