card,date,real_users
NVIDIA GeForce RTX 3060,2021-04-01,40306
NVIDIA GeForce RTX 3060,2021-05-01,64058
NVIDIA GeForce RTX 3060,2021-06-01,125592
NVIDIA GeForce RTX 3060,2021-07-01,156280
NVIDIA GeForce RTX 3060,2021-08-01,253638
NVIDIA GeForce RTX 3060,2021-09-01,244569
NVIDIA GeForce RTX 3060,2021-10-01,265441
NVIDIA GeForce RTX 3060,2021-11-01,319462
NVIDIA GeForce RTX 3060,2021-12-01,449688
NVIDIA GeForce RTX 3060,2022-01-01,421820
NVIDIA GeForce RTX 3060,2022-02-01,493421
NVIDIA GeForce RTX 3060,2022-03-01,642224
NVIDIA GeForce RTX 3060,2022-04-01,573890
NVIDIA GeForce RTX 3060,2022-05-01,644054
NVIDIA GeForce RTX 3060,2022-06-01,652183
NVIDIA GeForce RTX 3060,2022-07-01,677218
NVIDIA GeForce RTX 3060,2022-08-01,803784
NVIDIA GeForce RTX 3060,2022-09-01,871371
NVIDIA GeForce RTX 3060,2022-10-01,1498413
NVIDIA GeForce RTX 3060,2022-11-01,930285
NVIDIA GeForce RTX 3060,2022-12-01,1042692
NVIDIA GeForce RTX 3060,2023-01-01,1091203
NVIDIA GeForce RTX 3060,2023-02-01,1215138
