card,date,real_users
NVIDIA GeForce GT 720M,2016-06-01,100653
NVIDIA GeForce GT 720M,2016-07-01,218832
NVIDIA GeForce GT 720M,2016-08-01,210949
NVIDIA GeForce GT 720M,2016-10-01,216939
NVIDIA GeForce GT 720M,2016-11-01,214127
NVIDIA GeForce GT 720M,2016-12-01,208595
NVIDIA GeForce GT 720M,2017-08-01,151068
NVIDIA GeForce GT 720M,2017-10-01,108198
NVIDIA GeForce GT 720M,2017-11-01,77766
NVIDIA GeForce GT 720M,2017-12-01,80111
NVIDIA GeForce GT 720M,2018-01-01,77732
NVIDIA GeForce GT 720M,2018-02-01,77104
NVIDIA GeForce GT 720M,2018-03-01,96977
NVIDIA GeForce GT 720M,2018-04-01,153084
NVIDIA GeForce GT 720M,2018-05-01,139701
NVIDIA GeForce GT 720M,2018-06-01,135867
NVIDIA GeForce GT 720M,2018-07-01,127594
NVIDIA GeForce GT 720M,2018-08-01,118084
NVIDIA GeForce GT 720M,2018-09-01,124105
NVIDIA GeForce GT 720M,2018-10-01,101290
NVIDIA GeForce GT 720M,2018-11-01,113073
NVIDIA GeForce GT 720M,2018-12-01,127699
NVIDIA GeForce GT 720M,2019-01-01,122116
NVIDIA GeForce GT 720M,2019-02-01,114140
NVIDIA GeForce GT 720M,2019-03-01,112026
NVIDIA GeForce GT 720M,2019-04-01,97807
NVIDIA GeForce GT 720M,2019-05-01,105101
NVIDIA GeForce GT 720M,2019-06-01,96665
NVIDIA GeForce GT 720M,2019-07-01,95379
NVIDIA GeForce GT 720M,2019-08-01,92199
NVIDIA GeForce GT 720M,2019-09-01,93356
NVIDIA GeForce GT 720M,2019-10-01,78536
NVIDIA GeForce GT 720M,2019-11-01,82188
NVIDIA GeForce GT 720M,2019-12-01,87492
NVIDIA GeForce GT 720M,2020-01-01,87682
NVIDIA GeForce GT 720M,2020-02-01,100261
NVIDIA GeForce GT 720M,2020-03-01,101965
NVIDIA GeForce GT 720M,2020-04-01,133406
NVIDIA GeForce GT 720M,2020-05-01,129334
NVIDIA GeForce GT 720M,2020-06-01,106010
NVIDIA GeForce GT 720M,2020-07-01,95126
NVIDIA GeForce GT 720M,2020-08-01,81675
NVIDIA GeForce GT 720M,2020-09-01,81794
NVIDIA GeForce GT 720M,2020-10-01,79042
NVIDIA GeForce GT 720M,2020-11-01,85888
NVIDIA GeForce GT 720M,2020-12-01,73169
NVIDIA GeForce GT 720M,2021-01-01,89548
NVIDIA GeForce GT 720M,2021-02-01,83563
NVIDIA GeForce GT 720M,2021-03-01,79021
NVIDIA GeForce GT 720M,2021-04-01,78094
NVIDIA GeForce GT 720M,2021-05-01,73913
NVIDIA GeForce GT 720M,2021-06-01,72456
NVIDIA GeForce GT 720M,2021-07-01,78140
NVIDIA GeForce GT 720M,2021-08-01,64606
NVIDIA GeForce GT 720M,2021-09-01,64110
NVIDIA GeForce GT 720M,2021-10-01,65751
NVIDIA GeForce GT 720M,2021-11-01,65920
NVIDIA GeForce GT 720M,2021-12-01,59958
NVIDIA GeForce GT 720M,2022-01-01,68545
NVIDIA GeForce GT 720M,2022-02-01,66678
NVIDIA GeForce GT 720M,2022-03-01,58870
NVIDIA GeForce GT 720M,2022-04-01,62556
NVIDIA GeForce GT 720M,2022-05-01,56249
NVIDIA GeForce GT 720M,2022-06-01,56488
NVIDIA GeForce GT 720M,2022-07-01,53747
NVIDIA GeForce GT 720M,2022-08-01,51524
NVIDIA GeForce GT 720M,2022-09-01,43568
NVIDIA GeForce GT 720M,2022-10-01,45320
NVIDIA GeForce GT 720M,2022-11-01,50897
NVIDIA GeForce GT 720M,2022-12-01,52970
NVIDIA GeForce GT 720M,2023-01-01,58567
NVIDIA GeForce GT 720M,2023-02-01,49067
