card,date,real_users
NVIDIA GeForce RTX 2080,2018-12-01,34380
NVIDIA GeForce RTX 2080,2019-01-01,48203
NVIDIA GeForce RTX 2080,2019-02-01,60155
NVIDIA GeForce RTX 2080,2019-03-01,72666
NVIDIA GeForce RTX 2080,2019-04-01,85951
NVIDIA GeForce RTX 2080,2019-05-01,97139
NVIDIA GeForce RTX 2080,2019-06-01,117610
NVIDIA GeForce RTX 2080,2019-07-01,110762
NVIDIA GeForce RTX 2080,2019-08-01,121469
NVIDIA GeForce RTX 2080,2019-09-01,144863
NVIDIA GeForce RTX 2080,2019-10-01,125658
NVIDIA GeForce RTX 2080,2019-11-01,144591
NVIDIA GeForce RTX 2080,2019-12-01,166407
NVIDIA GeForce RTX 2080,2020-01-01,173677
NVIDIA GeForce RTX 2080,2020-02-01,169533
NVIDIA GeForce RTX 2080,2020-03-01,194311
NVIDIA GeForce RTX 2080,2020-04-01,228696
NVIDIA GeForce RTX 2080,2020-05-01,223396
NVIDIA GeForce RTX 2080,2020-06-01,203366
NVIDIA GeForce RTX 2080,2020-07-01,198524
NVIDIA GeForce RTX 2080,2020-08-01,182345
NVIDIA GeForce RTX 2080,2020-09-01,198350
NVIDIA GeForce RTX 2080,2020-10-01,194402
NVIDIA GeForce RTX 2080,2020-11-01,206597
NVIDIA GeForce RTX 2080,2020-12-01,261994
NVIDIA GeForce RTX 2080,2021-01-01,198458
NVIDIA GeForce RTX 2080,2021-02-01,203993
NVIDIA GeForce RTX 2080,2021-03-01,209025
NVIDIA GeForce RTX 2080,2021-04-01,209092
NVIDIA GeForce RTX 2080,2021-05-01,199567
NVIDIA GeForce RTX 2080,2021-06-01,207709
NVIDIA GeForce RTX 2080,2021-07-01,178256
NVIDIA GeForce RTX 2080,2021-08-01,184246
NVIDIA GeForce RTX 2080,2021-09-01,166212
NVIDIA GeForce RTX 2080,2021-10-01,163161
NVIDIA GeForce RTX 2080,2021-11-01,172408
NVIDIA GeForce RTX 2080,2021-12-01,172380
NVIDIA GeForce RTX 2080,2022-01-01,163455
NVIDIA GeForce RTX 2080,2022-02-01,168030
NVIDIA GeForce RTX 2080,2022-03-01,179287
NVIDIA GeForce RTX 2080,2022-04-01,163191
NVIDIA GeForce RTX 2080,2022-05-01,185622
NVIDIA GeForce RTX 2080,2022-06-01,151491
NVIDIA GeForce RTX 2080,2022-07-01,177366
NVIDIA GeForce RTX 2080,2022-08-01,144268
NVIDIA GeForce RTX 2080,2022-09-01,140957
NVIDIA GeForce RTX 2080,2022-10-01,164287
NVIDIA GeForce RTX 2080,2022-11-01,147035
NVIDIA GeForce RTX 2080,2022-12-01,142185
NVIDIA GeForce RTX 2080,2023-01-01,154124
NVIDIA GeForce RTX 2080,2023-02-01,144315
