card,date,real_users
AMD Radeon RX 570,2019-01-01,35349
AMD Radeon RX 570,2019-02-01,41645
AMD Radeon RX 570,2019-03-01,49957
AMD Radeon RX 570,2019-04-01,63722
AMD Radeon RX 570,2019-05-01,70067
AMD Radeon RX 570,2019-06-01,96665
AMD Radeon RX 570,2019-07-01,104609
AMD Radeon RX 570,2019-08-01,98053
AMD Radeon RX 570,2019-09-01,115890
AMD Radeon RX 570,2019-10-01,117090
AMD Radeon RX 570,2019-11-01,120239
AMD Radeon RX 570,2019-12-01,144105
AMD Radeon RX 570,2020-01-01,163560
AMD Radeon RX 570,2020-02-01,182294
AMD Radeon RX 570,2020-03-01,207778
AMD Radeon RX 570,2020-04-01,269194
AMD Radeon RX 570,2020-05-01,282184
AMD Radeon RX 570,2020-06-01,279088
AMD Radeon RX 570,2020-07-01,287447
AMD Radeon RX 570,2020-08-01,264021
AMD Radeon RX 570,2020-09-01,294458
AMD Radeon RX 570,2020-10-01,301217
AMD Radeon RX 570,2020-11-01,329627
AMD Radeon RX 570,2020-12-01,295038
AMD Radeon RX 570,2021-01-01,358193
AMD Radeon RX 570,2021-02-01,356374
AMD Radeon RX 570,2021-03-01,379814
AMD Radeon RX 570,2021-04-01,377877
AMD Radeon RX 570,2021-05-01,364641
AMD Radeon RX 570,2021-06-01,316395
AMD Radeon RX 570,2021-07-01,319885
AMD Radeon RX 570,2021-08-01,279959
AMD Radeon RX 570,2021-09-01,292058
AMD Radeon RX 570,2021-10-01,304405
AMD Radeon RX 570,2021-11-01,311856
AMD Radeon RX 570,2021-12-01,287300
AMD Radeon RX 570,2022-01-01,297911
AMD Radeon RX 570,2022-02-01,293385
AMD Radeon RX 570,2022-03-01,286324
AMD Radeon RX 570,2022-04-01,299184
AMD Radeon RX 570,2022-05-01,323433
AMD Radeon RX 570,2022-06-01,264467
AMD Radeon RX 570,2022-07-01,314423
AMD Radeon RX 570,2022-08-01,257623
AMD Radeon RX 570,2022-09-01,235782
AMD Radeon RX 570,2022-10-01,237933
AMD Radeon RX 570,2022-11-01,260140
AMD Radeon RX 570,2022-12-01,245339
AMD Radeon RX 570,2023-01-01,271259
AMD Radeon RX 570,2023-02-01,242450
