card,date,real_users
ATI Radeon HD 3870,2008-11-01,14107
ATI Radeon HD 3870,2009-01-01,17849
ATI Radeon HD 3870,2009-02-01,20920
ATI Radeon HD 3870,2009-03-01,22075
ATI Radeon HD 3870,2009-04-01,19407
ATI Radeon HD 3870,2009-05-01,19216
ATI Radeon HD 3870,2009-06-01,21152
ATI Radeon HD 3870,2009-07-01,19332
ATI Radeon HD 3870,2009-08-01,16612
ATI Radeon HD 3870,2009-09-01,18575
ATI Radeon HD 3870,2009-10-01,16091
ATI Radeon HD 3870,2009-11-01,18510
ATI Radeon HD 3870,2009-12-01,23430
ATI Radeon HD 3870,2010-01-01,22847
ATI Radeon HD 3870,2010-02-01,22837
ATI Radeon HD 3870,2010-03-01,20841
ATI Radeon HD 3870,2010-05-01,16971
ATI Radeon HD 3870,2010-06-01,19653
ATI Radeon HD 3870,2010-07-01,17764
ATI Radeon HD 3870,2010-08-01,16881
ATI Radeon HD 3870,2010-11-01,20162
ATI Radeon HD 3870,2011-01-01,21635
ATI Radeon HD 3870,2011-04-01,20383
ATI Radeon HD 3870,2011-06-01,17580
ATI Radeon HD 3870,2011-08-01,19340
ATI Radeon HD 3870,2011-10-01,27708
ATI Radeon HD 3870,2011-11-01,30540
ATI Radeon HD 3870,2011-12-01,30891
