card,date,real_users
NVIDIA GeForce 6600,2008-11-01,31836
NVIDIA GeForce 6600,2009-01-01,34198
NVIDIA GeForce 6600,2009-02-01,35717
NVIDIA GeForce 6600,2009-03-01,34482
NVIDIA GeForce 6600,2009-04-01,32404
NVIDIA GeForce 6600,2009-05-01,26645
NVIDIA GeForce 6600,2009-06-01,35073
NVIDIA GeForce 6600,2009-07-01,26393
NVIDIA GeForce 6600,2009-08-01,20493
NVIDIA GeForce 6600,2009-09-01,22255
NVIDIA GeForce 6600,2009-10-01,19877
NVIDIA GeForce 6600,2009-11-01,20097
NVIDIA GeForce 6600,2009-12-01,21741
NVIDIA GeForce 6600,2010-01-01,25011
NVIDIA GeForce 6600,2010-02-01,22100
NVIDIA GeForce 6600,2010-03-01,20602
NVIDIA GeForce 6600,2010-05-01,17194
NVIDIA GeForce 6600,2010-06-01,17521
NVIDIA GeForce 6600,2010-07-01,14959
NVIDIA GeForce 6600,2010-08-01,15493
NVIDIA GeForce 6600,2011-10-01,19357
