card,date,real_users
NVIDIA GeForce GT 610,2014-04-01,32766
NVIDIA GeForce GT 610,2014-06-01,35826
NVIDIA GeForce GT 610,2014-07-01,36499
NVIDIA GeForce GT 610,2014-08-01,34260
NVIDIA GeForce GT 610,2014-09-01,36649
NVIDIA GeForce GT 610,2014-10-01,36086
NVIDIA GeForce GT 610,2014-11-01,40230
NVIDIA GeForce GT 610,2014-12-01,44518
NVIDIA GeForce GT 610,2015-01-01,46567
NVIDIA GeForce GT 610,2015-05-01,47799
NVIDIA GeForce GT 610,2015-06-01,49754
NVIDIA GeForce GT 610,2015-09-01,54038
NVIDIA GeForce GT 610,2015-11-01,75455
NVIDIA GeForce GT 610,2016-01-01,70251
NVIDIA GeForce GT 610,2016-02-01,64875
NVIDIA GeForce GT 610,2016-03-01,63735
NVIDIA GeForce GT 610,2016-04-01,66720
NVIDIA GeForce GT 610,2016-05-01,71866
NVIDIA GeForce GT 610,2016-06-01,65258
NVIDIA GeForce GT 610,2016-07-01,69470
NVIDIA GeForce GT 610,2016-08-01,65162
NVIDIA GeForce GT 610,2016-10-01,65445
NVIDIA GeForce GT 610,2016-11-01,62700
NVIDIA GeForce GT 610,2016-12-01,60790
NVIDIA GeForce GT 610,2017-08-01,45815
NVIDIA GeForce GT 610,2017-10-01,35527
NVIDIA GeForce GT 610,2017-11-01,26919
NVIDIA GeForce GT 610,2017-12-01,26703
NVIDIA GeForce GT 610,2018-01-01,25347
NVIDIA GeForce GT 610,2018-02-01,26750
NVIDIA GeForce GT 610,2018-03-01,30206
NVIDIA GeForce GT 610,2018-04-01,49881
NVIDIA GeForce GT 610,2018-05-01,40610
NVIDIA GeForce GT 610,2018-06-01,41686
NVIDIA GeForce GT 610,2018-07-01,39259
NVIDIA GeForce GT 610,2018-08-01,35144
NVIDIA GeForce GT 610,2018-09-01,36595
NVIDIA GeForce GT 610,2018-10-01,28532
NVIDIA GeForce GT 610,2018-11-01,31892
NVIDIA GeForce GT 610,2018-12-01,36017
NVIDIA GeForce GT 610,2019-01-01,35349
NVIDIA GeForce GT 610,2019-02-01,32391
NVIDIA GeForce GT 610,2019-03-01,31791
NVIDIA GeForce GT 610,2019-04-01,28156
NVIDIA GeForce GT 610,2019-05-01,28664
NVIDIA GeForce GT 610,2019-06-01,28999
NVIDIA GeForce GT 610,2019-07-01,27690
NVIDIA GeForce GT 610,2019-08-01,27806
NVIDIA GeForce GT 610,2019-09-01,27363
NVIDIA GeForce GT 610,2019-10-01,21419
NVIDIA GeForce GT 610,2020-02-01,29167
