card,date,real_users
ATI Radeon HD 4800 Series,2008-11-01,37454
ATI Radeon HD 4800 Series,2009-01-01,63597
ATI Radeon HD 4800 Series,2009-02-01,86572
ATI Radeon HD 4800 Series,2009-03-01,97790
ATI Radeon HD 4800 Series,2009-04-01,100418
ATI Radeon HD 4800 Series,2009-05-01,98345
ATI Radeon HD 4800 Series,2009-06-01,124202
ATI Radeon HD 4800 Series,2009-07-01,118183
ATI Radeon HD 4800 Series,2009-08-01,115819
ATI Radeon HD 4800 Series,2009-09-01,138261
ATI Radeon HD 4800 Series,2009-10-01,128886
ATI Radeon HD 4800 Series,2009-11-01,149672
ATI Radeon HD 4800 Series,2009-12-01,207073
ATI Radeon HD 4800 Series,2010-01-01,196247
ATI Radeon HD 4800 Series,2010-02-01,213639
ATI Radeon HD 4800 Series,2010-03-01,205303
ATI Radeon HD 4800 Series,2010-05-01,164801
ATI Radeon HD 4800 Series,2010-06-01,190847
ATI Radeon HD 4800 Series,2010-07-01,195875
ATI Radeon HD 4800 Series,2010-08-01,163725
ATI Radeon HD 4800 Series,2010-11-01,232012
ATI Radeon HD 4800 Series,2011-10-01,301751
ATI Radeon HD 4800 Series,2011-11-01,351427
