card,date,real_users
NVIDIA GeForce GTX 670,2012-08-01,27447
NVIDIA GeForce GTX 670,2012-10-01,49498
NVIDIA GeForce GTX 670,2012-12-01,57423
NVIDIA GeForce GTX 670,2013-02-01,71929
NVIDIA GeForce GTX 670,2013-03-01,60674
NVIDIA GeForce GTX 670,2013-06-01,73526
NVIDIA GeForce GTX 670,2013-07-01,75234
NVIDIA GeForce GTX 670,2013-09-01,87132
NVIDIA GeForce GTX 670,2013-12-01,92753
NVIDIA GeForce GTX 670,2014-01-01,96801
NVIDIA GeForce GTX 670,2014-04-01,73094
NVIDIA GeForce GTX 670,2014-05-01,75981
NVIDIA GeForce GTX 670,2014-06-01,77272
NVIDIA GeForce GTX 670,2014-07-01,73713
NVIDIA GeForce GTX 670,2014-08-01,65982
NVIDIA GeForce GTX 670,2014-09-01,69775
NVIDIA GeForce GTX 670,2014-10-01,63152
NVIDIA GeForce GTX 670,2014-11-01,70593
NVIDIA GeForce GTX 670,2014-12-01,66777
NVIDIA GeForce GTX 670,2015-01-01,70274
NVIDIA GeForce GTX 670,2015-05-01,60378
NVIDIA GeForce GTX 670,2015-06-01,61102
NVIDIA GeForce GTX 670,2015-09-01,56786
NVIDIA GeForce GTX 670,2015-11-01,82192
NVIDIA GeForce GTX 670,2016-01-01,60885
NVIDIA GeForce GTX 670,2016-02-01,54808
NVIDIA GeForce GTX 670,2016-03-01,56043
NVIDIA GeForce GTX 670,2016-04-01,55411
NVIDIA GeForce GTX 670,2016-05-01,59475
NVIDIA GeForce GTX 670,2016-06-01,51985
NVIDIA GeForce GTX 670,2016-07-01,50945
NVIDIA GeForce GTX 670,2016-08-01,47491
NVIDIA GeForce GTX 670,2016-10-01,48478
NVIDIA GeForce GTX 670,2016-11-01,43771
NVIDIA GeForce GTX 670,2016-12-01,41719
NVIDIA GeForce GTX 670,2017-08-01,30956
NVIDIA GeForce GTX 670,2018-04-01,32681
NVIDIA GeForce GTX 670,2018-05-01,29239
NVIDIA GeForce GTX 670,2018-06-01,27790
NVIDIA GeForce GTX 670,2018-07-01,26173
NVIDIA GeForce GTX 670,2018-08-01,25303
NVIDIA GeForce GTX 670,2018-09-01,25457
NVIDIA GeForce GTX 670,2018-11-01,23194
NVIDIA GeForce GTX 670,2018-12-01,24557
