card,date,real_users
NVIDIA GeForce GTX 660 Ti,2012-12-01,33450
NVIDIA GeForce GTX 660 Ti,2013-02-01,50407
NVIDIA GeForce GTX 660 Ti,2013-03-01,46454
NVIDIA GeForce GTX 660 Ti,2013-06-01,60761
NVIDIA GeForce GTX 660 Ti,2013-07-01,62867
NVIDIA GeForce GTX 660 Ti,2013-09-01,80908
NVIDIA GeForce GTX 660 Ti,2013-12-01,84844
NVIDIA GeForce GTX 660 Ti,2014-01-01,89178
NVIDIA GeForce GTX 660 Ti,2014-04-01,66793
NVIDIA GeForce GTX 660 Ti,2014-05-01,69074
NVIDIA GeForce GTX 660 Ti,2014-06-01,70247
NVIDIA GeForce GTX 660 Ti,2014-07-01,67272
NVIDIA GeForce GTX 660 Ti,2014-08-01,57734
NVIDIA GeForce GTX 660 Ti,2014-09-01,63432
NVIDIA GeForce GTX 660 Ti,2014-10-01,56708
NVIDIA GeForce GTX 660 Ti,2014-11-01,65280
NVIDIA GeForce GTX 660 Ti,2014-12-01,61212
NVIDIA GeForce GTX 660 Ti,2015-01-01,63500
NVIDIA GeForce GTX 660 Ti,2015-05-01,54508
NVIDIA GeForce GTX 660 Ti,2015-06-01,55864
NVIDIA GeForce GTX 660 Ti,2015-09-01,51291
NVIDIA GeForce GTX 660 Ti,2015-11-01,75455
NVIDIA GeForce GTX 660 Ti,2016-01-01,55030
NVIDIA GeForce GTX 660 Ti,2016-02-01,50334
NVIDIA GeForce GTX 660 Ti,2016-03-01,51647
NVIDIA GeForce GTX 660 Ti,2016-04-01,49757
NVIDIA GeForce GTX 660 Ti,2016-05-01,53280
NVIDIA GeForce GTX 660 Ti,2016-06-01,46455
NVIDIA GeForce GTX 660 Ti,2016-07-01,46313
NVIDIA GeForce GTX 660 Ti,2016-08-01,43073
NVIDIA GeForce GTX 660 Ti,2016-10-01,43630
NVIDIA GeForce GTX 660 Ti,2016-11-01,40222
NVIDIA GeForce GTX 660 Ti,2016-12-01,38143
NVIDIA GeForce GTX 660 Ti,2017-08-01,29718
NVIDIA GeForce GTX 660 Ti,2018-04-01,29240
NVIDIA GeForce GTX 660 Ti,2018-05-01,27615
NVIDIA GeForce GTX 660 Ti,2018-06-01,26247
NVIDIA GeForce GTX 660 Ti,2018-07-01,26173
NVIDIA GeForce GTX 660 Ti,2018-08-01,23897
NVIDIA GeForce GTX 660 Ti,2018-09-01,25457
NVIDIA GeForce GTX 660 Ti,2018-11-01,23194
