card,date,real_users
ATI Radeon HD 5500 Series,2015-05-01,20126
ATI Radeon HD 5500 Series,2015-06-01,19203
ATI Radeon HD 5500 Series,2015-09-01,21066
ATI Radeon HD 5500 Series,2015-11-01,25601
ATI Radeon HD 5500 Series,2016-01-01,29271
ATI Radeon HD 5500 Series,2016-02-01,35793
ATI Radeon HD 5500 Series,2016-03-01,21977
ATI Radeon HD 5500 Series,2016-04-01,23747
ATI Radeon HD 5500 Series,2016-05-01,26020
ATI Radeon HD 5500 Series,2016-06-01,22121
ATI Radeon HD 5500 Series,2016-07-01,21998
ATI Radeon HD 5500 Series,2016-08-01,18775
ATI Radeon HD 5500 Series,2016-10-01,20603
ATI Radeon HD 5500 Series,2016-11-01,18928
ATI Radeon HD 5500 Series,2016-12-01,20263
