card,date,real_users
ATI Radeon HD 5700 Series,2010-01-01,22366
ATI Radeon HD 5700 Series,2010-02-01,35361
ATI Radeon HD 5700 Series,2010-03-01,45037
ATI Radeon HD 5700 Series,2010-05-01,51137
ATI Radeon HD 5700 Series,2010-06-01,67483
ATI Radeon HD 5700 Series,2010-07-01,76667
ATI Radeon HD 5700 Series,2010-08-01,73768
ATI Radeon HD 5700 Series,2010-11-01,119556
ATI Radeon HD 5700 Series,2011-10-01,150306
ATI Radeon HD 5700 Series,2011-11-01,181090
ATI Radeon HD 5700 Series,2015-05-01,67087
ATI Radeon HD 5700 Series,2015-06-01,66339
ATI Radeon HD 5700 Series,2015-09-01,61366
ATI Radeon HD 5700 Series,2015-11-01,86235
ATI Radeon HD 5700 Series,2016-01-01,67910
ATI Radeon HD 5700 Series,2016-02-01,59283
ATI Radeon HD 5700 Series,2016-03-01,57142
ATI Radeon HD 5700 Series,2016-04-01,58804
ATI Radeon HD 5700 Series,2016-05-01,61953
ATI Radeon HD 5700 Series,2016-06-01,55304
ATI Radeon HD 5700 Series,2016-07-01,54418
ATI Radeon HD 5700 Series,2016-08-01,51909
ATI Radeon HD 5700 Series,2016-10-01,52113
ATI Radeon HD 5700 Series,2016-11-01,49687
ATI Radeon HD 5700 Series,2016-12-01,46487
ATI Radeon HD 5700 Series,2017-08-01,34671
ATI Radeon HD 5700 Series,2018-04-01,34401
ATI Radeon HD 5700 Series,2018-05-01,30864
ATI Radeon HD 5700 Series,2018-06-01,29334
ATI Radeon HD 5700 Series,2018-07-01,27809
ATI Radeon HD 5700 Series,2018-08-01,25303
ATI Radeon HD 5700 Series,2018-09-01,27048
ATI Radeon HD 5700 Series,2018-10-01,22826
ATI Radeon HD 5700 Series,2018-11-01,24644
ATI Radeon HD 5700 Series,2018-12-01,27832
ATI Radeon HD 5700 Series,2019-01-01,27315
ATI Radeon HD 5700 Series,2019-02-01,23136
ATI Radeon HD 5700 Series,2019-03-01,22708
ATI Radeon HD 5700 Series,2019-04-01,22228
