card,date,real_users
AMD Radeon HD 8600 Series,2015-05-01,25996
AMD Radeon HD 8600 Series,2015-06-01,23568
AMD Radeon HD 8600 Series,2015-09-01,29309
AMD Radeon HD 8600 Series,2015-11-01,39075
AMD Radeon HD 8600 Series,2016-01-01,43322
AMD Radeon HD 8600 Series,2016-02-01,34675
AMD Radeon HD 8600 Series,2016-03-01,35164
AMD Radeon HD 8600 Series,2016-04-01,37318
AMD Radeon HD 8600 Series,2016-05-01,45845
AMD Radeon HD 8600 Series,2016-06-01,39818
AMD Radeon HD 8600 Series,2016-07-01,38208
AMD Radeon HD 8600 Series,2016-08-01,35342
AMD Radeon HD 8600 Series,2016-10-01,38782
AMD Radeon HD 8600 Series,2016-11-01,35490
AMD Radeon HD 8600 Series,2016-12-01,35759
AMD Radeon HD 8600 Series,2017-08-01,28480
AMD Radeon HD 8600 Series,2018-04-01,29240
AMD Radeon HD 8600 Series,2018-06-01,23159
AMD Radeon HD 8600 Series,2018-07-01,29444
AMD Radeon HD 8600 Series,2019-05-01,27071
