card,date,real_users
AMD Radeon HD 8330,2014-09-01,12686
AMD Radeon HD 8330,2014-10-01,12243
AMD Radeon HD 8330,2014-11-01,14422
AMD Radeon HD 8330,2014-12-01,15899
AMD Radeon HD 8330,2015-01-01,17780
AMD Radeon HD 8330,2015-05-01,17610
AMD Radeon HD 8330,2015-06-01,18330
AMD Radeon HD 8330,2015-09-01,19234
AMD Radeon HD 8330,2015-11-01,28295
AMD Radeon HD 8330,2016-01-01,23417
AMD Radeon HD 8330,2016-02-01,22370
AMD Radeon HD 8330,2016-03-01,20878
AMD Radeon HD 8330,2016-04-01,21486
AMD Radeon HD 8330,2016-05-01,22303
AMD Radeon HD 8330,2016-06-01,21015
AMD Radeon HD 8330,2016-07-01,21998
AMD Radeon HD 8330,2016-08-01,20984
AMD Radeon HD 8330,2016-10-01,20603
AMD Radeon HD 8330,2016-11-01,18928
AMD Radeon HD 8330,2016-12-01,19071
