card,date,real_users
NVIDIA GeForce GT 630M,2012-10-01,37661
NVIDIA GeForce GT 630M,2012-12-01,47388
NVIDIA GeForce GT 630M,2013-02-01,53239
NVIDIA GeForce GT 630M,2013-03-01,46928
NVIDIA GeForce GT 630M,2013-06-01,48507
NVIDIA GeForce GT 630M,2013-07-01,46892
NVIDIA GeForce GT 630M,2013-09-01,56636
NVIDIA GeForce GT 630M,2013-12-01,65430
NVIDIA GeForce GT 630M,2014-01-01,68599
NVIDIA GeForce GT 630M,2014-04-01,56081
NVIDIA GeForce GT 630M,2014-05-01,54003
NVIDIA GeForce GT 630M,2014-06-01,59007
NVIDIA GeForce GT 630M,2014-07-01,57969
NVIDIA GeForce GT 630M,2014-08-01,50121
NVIDIA GeForce GT 630M,2014-09-01,55679
NVIDIA GeForce GT 630M,2014-10-01,50263
NVIDIA GeForce GT 630M,2014-11-01,55412
NVIDIA GeForce GT 630M,2014-12-01,56442
NVIDIA GeForce GT 630M,2015-01-01,59267
NVIDIA GeForce GT 630M,2015-05-01,51992
NVIDIA GeForce GT 630M,2015-06-01,54119
NVIDIA GeForce GT 630M,2015-09-01,54038
NVIDIA GeForce GT 630M,2015-11-01,78150
NVIDIA GeForce GT 630M,2016-01-01,65568
NVIDIA GeForce GT 630M,2016-02-01,59283
NVIDIA GeForce GT 630M,2016-03-01,57142
NVIDIA GeForce GT 630M,2016-04-01,57673
NVIDIA GeForce GT 630M,2016-05-01,61953
NVIDIA GeForce GT 630M,2016-06-01,55304
NVIDIA GeForce GT 630M,2016-07-01,54418
NVIDIA GeForce GT 630M,2016-08-01,51909
NVIDIA GeForce GT 630M,2016-10-01,46054
NVIDIA GeForce GT 630M,2016-11-01,46137
NVIDIA GeForce GT 630M,2016-12-01,46487
NVIDIA GeForce GT 630M,2017-08-01,30956
NVIDIA GeForce GT 630M,2018-04-01,29240
NVIDIA GeForce GT 630M,2018-05-01,27615
NVIDIA GeForce GT 630M,2018-06-01,24703
NVIDIA GeForce GT 630M,2018-07-01,26173
NVIDIA GeForce GT 630M,2018-08-01,22492
NVIDIA GeForce GT 630M,2018-09-01,23866
