card,date,real_users
NVIDIA GeForce GTX 1050 Ti,2016-12-01,28607
NVIDIA GeForce GTX 1050 Ti,2017-08-01,419771
NVIDIA GeForce GTX 1050 Ti,2017-10-01,1330684
NVIDIA GeForce GTX 1050 Ti,2017-11-01,1456617
NVIDIA GeForce GTX 1050 Ti,2017-12-01,1668206
NVIDIA GeForce GTX 1050 Ti,2018-01-01,1997374
NVIDIA GeForce GTX 1050 Ti,2018-02-01,1804863
NVIDIA GeForce GTX 1050 Ti,2018-03-01,1724925
NVIDIA GeForce GTX 1050 Ti,2018-04-01,1429365
NVIDIA GeForce GTX 1050 Ti,2018-05-01,1309297
NVIDIA GeForce GTX 1050 Ti,2018-06-01,1270665
NVIDIA GeForce GTX 1050 Ti,2018-07-01,1568762
NVIDIA GeForce GTX 1050 Ti,2018-08-01,1187869
NVIDIA GeForce GTX 1050 Ti,2018-09-01,1490855
NVIDIA GeForce GTX 1050 Ti,2018-10-01,1526493
NVIDIA GeForce GTX 1050 Ti,2018-11-01,1304688
NVIDIA GeForce GTX 1050 Ti,2018-12-01,1465273
NVIDIA GeForce GTX 1050 Ti,2019-01-01,1444508
NVIDIA GeForce GTX 1050 Ti,2019-02-01,1462231
NVIDIA GeForce GTX 1050 Ti,2019-03-01,1409420
NVIDIA GeForce GTX 1050 Ti,2019-04-01,1418202
NVIDIA GeForce GTX 1050 Ti,2019-05-01,1519195
NVIDIA GeForce GTX 1050 Ti,2019-06-01,1656209
NVIDIA GeForce GTX 1050 Ti,2019-07-01,1544524
NVIDIA GeForce GTX 1050 Ti,2019-08-01,1384455
NVIDIA GeForce GTX 1050 Ti,2019-09-01,1525893
NVIDIA GeForce GTX 1050 Ti,2019-10-01,1379384
NVIDIA GeForce GTX 1050 Ti,2019-11-01,1385033
NVIDIA GeForce GTX 1050 Ti,2019-12-01,1482228
NVIDIA GeForce GTX 1050 Ti,2020-01-01,1483849
NVIDIA GeForce GTX 1050 Ti,2020-02-01,1593251
NVIDIA GeForce GTX 1050 Ti,2020-03-01,1621830
NVIDIA GeForce GTX 1050 Ti,2020-04-01,1929625
NVIDIA GeForce GTX 1050 Ti,2020-05-01,1843606
NVIDIA GeForce GTX 1050 Ti,2020-06-01,1732944
NVIDIA GeForce GTX 1050 Ti,2020-07-01,1648167
NVIDIA GeForce GTX 1050 Ti,2020-08-01,1420779
NVIDIA GeForce GTX 1050 Ti,2020-09-01,1492742
NVIDIA GeForce GTX 1050 Ti,2020-10-01,1512495
NVIDIA GeForce GTX 1050 Ti,2020-11-01,1610995
NVIDIA GeForce GTX 1050 Ti,2020-12-01,1449231
NVIDIA GeForce GTX 1050 Ti,2021-01-01,1643334
NVIDIA GeForce GTX 1050 Ti,2021-02-01,1629492
NVIDIA GeForce GTX 1050 Ti,2021-03-01,1682397
NVIDIA GeForce GTX 1050 Ti,2021-04-01,1667699
NVIDIA GeForce GTX 1050 Ti,2021-05-01,1599001
NVIDIA GeForce GTX 1050 Ti,2021-06-01,1514350
NVIDIA GeForce GTX 1050 Ti,2021-07-01,1518846
NVIDIA GeForce GTX 1050 Ti,2021-08-01,1423724
NVIDIA GeForce GTX 1050 Ti,2021-09-01,1419927
NVIDIA GeForce GTX 1050 Ti,2021-10-01,1402698
NVIDIA GeForce GTX 1050 Ti,2021-11-01,1452794
NVIDIA GeForce GTX 1050 Ti,2021-12-01,1389037
NVIDIA GeForce GTX 1050 Ti,2022-01-01,1486918
NVIDIA GeForce GTX 1050 Ti,2022-02-01,1496267
NVIDIA GeForce GTX 1050 Ti,2022-03-01,1436976
NVIDIA GeForce GTX 1050 Ti,2022-04-01,1482323
NVIDIA GeForce GTX 1050 Ti,2022-05-01,1535605
NVIDIA GeForce GTX 1050 Ti,2022-06-01,1335177
NVIDIA GeForce GTX 1050 Ti,2022-07-01,1488806
NVIDIA GeForce GTX 1050 Ti,2022-08-01,1244319
NVIDIA GeForce GTX 1050 Ti,2022-09-01,1219919
NVIDIA GeForce GTX 1050 Ti,2022-10-01,1206662
NVIDIA GeForce GTX 1050 Ti,2022-11-01,1258288
NVIDIA GeForce GTX 1050 Ti,2022-12-01,1190453
NVIDIA GeForce GTX 1050 Ti,2023-01-01,1294648
NVIDIA GeForce GTX 1050 Ti,2023-02-01,1142980
