card,date,real_users
AMD Radeon HD 6950,2014-05-01,39560
AMD Radeon HD 6950,2014-06-01,40743
AMD Radeon HD 6950,2014-07-01,39361
AMD Radeon HD 6950,2014-08-01,32991
AMD Radeon HD 6950,2014-09-01,35240
AMD Radeon HD 6950,2014-10-01,30287
AMD Radeon HD 6950,2014-11-01,35676
AMD Radeon HD 6950,2014-12-01,33388
AMD Radeon HD 6950,2015-01-01,33867
AMD Radeon HD 6950,2015-05-01,28512
AMD Radeon HD 6950,2015-06-01,28805
AMD Radeon HD 6950,2015-09-01,25645
AMD Radeon HD 6950,2015-11-01,37727
AMD Radeon HD 6950,2016-01-01,25759
AMD Radeon HD 6950,2016-02-01,23489
AMD Radeon HD 6950,2016-03-01,23076
AMD Radeon HD 6950,2016-04-01,22617
