card,date,real_users
NVIDIA GeForce GTX 1070 Ti,2018-01-01,37176
NVIDIA GeForce GTX 1070 Ti,2018-02-01,40912
NVIDIA GeForce GTX 1070 Ti,2018-03-01,49283
NVIDIA GeForce GTX 1070 Ti,2018-04-01,65362
NVIDIA GeForce GTX 1070 Ti,2018-05-01,69850
NVIDIA GeForce GTX 1070 Ti,2018-06-01,77197
NVIDIA GeForce GTX 1070 Ti,2018-07-01,98149
NVIDIA GeForce GTX 1070 Ti,2018-08-01,105432
NVIDIA GeForce GTX 1070 Ti,2018-09-01,130469
NVIDIA GeForce GTX 1070 Ti,2018-10-01,119836
NVIDIA GeForce GTX 1070 Ti,2018-11-01,149314
NVIDIA GeForce GTX 1070 Ti,2018-12-01,180089
NVIDIA GeForce GTX 1070 Ti,2019-01-01,187995
NVIDIA GeForce GTX 1070 Ti,2019-02-01,178922
NVIDIA GeForce GTX 1070 Ti,2019-03-01,187720
NVIDIA GeForce GTX 1070 Ti,2019-04-01,192650
NVIDIA GeForce GTX 1070 Ti,2019-05-01,202240
NVIDIA GeForce GTX 1070 Ti,2019-06-01,199776
NVIDIA GeForce GTX 1070 Ti,2019-07-01,184604
NVIDIA GeForce GTX 1070 Ti,2019-08-01,187325
NVIDIA GeForce GTX 1070 Ti,2019-09-01,199589
NVIDIA GeForce GTX 1070 Ti,2019-10-01,172780
NVIDIA GeForce GTX 1070 Ti,2019-11-01,190251
NVIDIA GeForce GTX 1070 Ti,2019-12-01,211011
NVIDIA GeForce GTX 1070 Ti,2020-01-01,200656
NVIDIA GeForce GTX 1070 Ti,2020-02-01,196877
NVIDIA GeForce GTX 1070 Ti,2020-03-01,230865
NVIDIA GeForce GTX 1070 Ti,2020-04-01,264430
NVIDIA GeForce GTX 1070 Ti,2020-05-01,251614
NVIDIA GeForce GTX 1070 Ti,2020-06-01,229328
NVIDIA GeForce GTX 1070 Ti,2020-07-01,215068
NVIDIA GeForce GTX 1070 Ti,2020-08-01,197541
NVIDIA GeForce GTX 1070 Ti,2020-09-01,214709
NVIDIA GeForce GTX 1070 Ti,2020-10-01,211493
NVIDIA GeForce GTX 1070 Ti,2020-11-01,229810
NVIDIA GeForce GTX 1070 Ti,2020-12-01,264354
NVIDIA GeForce GTX 1070 Ti,2021-01-01,225081
NVIDIA GeForce GTX 1070 Ti,2021-02-01,223655
NVIDIA GeForce GTX 1070 Ti,2021-03-01,229417
NVIDIA GeForce GTX 1070 Ti,2021-04-01,226726
NVIDIA GeForce GTX 1070 Ti,2021-05-01,214350
NVIDIA GeForce GTX 1070 Ti,2021-06-01,202879
NVIDIA GeForce GTX 1070 Ti,2021-07-01,195350
NVIDIA GeForce GTX 1070 Ti,2021-08-01,193818
NVIDIA GeForce GTX 1070 Ti,2021-09-01,178084
NVIDIA GeForce GTX 1070 Ti,2021-10-01,180207
NVIDIA GeForce GTX 1070 Ti,2021-11-01,182550
NVIDIA GeForce GTX 1070 Ti,2021-12-01,177377
NVIDIA GeForce GTX 1070 Ti,2022-01-01,176637
NVIDIA GeForce GTX 1070 Ti,2022-02-01,178698
NVIDIA GeForce GTX 1070 Ti,2022-03-01,189991
NVIDIA GeForce GTX 1070 Ti,2022-04-01,176790
NVIDIA GeForce GTX 1070 Ti,2022-05-01,196872
NVIDIA GeForce GTX 1070 Ti,2022-06-01,159194
NVIDIA GeForce GTX 1070 Ti,2022-07-01,185428
NVIDIA GeForce GTX 1070 Ti,2022-08-01,154573
NVIDIA GeForce GTX 1070 Ti,2022-09-01,146082
NVIDIA GeForce GTX 1070 Ti,2022-10-01,164287
NVIDIA GeForce GTX 1070 Ti,2022-11-01,155518
NVIDIA GeForce GTX 1070 Ti,2022-12-01,153337
NVIDIA GeForce GTX 1070 Ti,2023-01-01,157207
NVIDIA GeForce GTX 1070 Ti,2023-02-01,150088
