card,date,real_users
NVIDIA GeForce RTX 3050 Ti,2021-09-01,37991
NVIDIA GeForce RTX 3050 Ti,2021-11-01,43102
NVIDIA GeForce RTX 3050 Ti,2021-12-01,37474
NVIDIA GeForce RTX 3050 Ti,2022-01-01,55363
NVIDIA GeForce RTX 3050 Ti,2022-02-01,69345
NVIDIA GeForce RTX 3050 Ti,2022-03-01,64222
NVIDIA GeForce RTX 3050 Ti,2022-04-01,81595
NVIDIA GeForce RTX 3050 Ti,2022-05-01,78749
NVIDIA GeForce RTX 3050 Ti,2022-06-01,77029
NVIDIA GeForce RTX 3050 Ti,2022-07-01,88683
NVIDIA GeForce RTX 3050 Ti,2022-08-01,79863
NVIDIA GeForce RTX 3050 Ti,2022-09-01,92262
NVIDIA GeForce RTX 3050 Ti,2022-10-01,82143
NVIDIA GeForce RTX 3050 Ti,2022-11-01,110276
NVIDIA GeForce RTX 3050 Ti,2022-12-01,92002
NVIDIA GeForce RTX 3050 Ti,2023-01-01,107887
NVIDIA GeForce RTX 3050 Ti,2023-02-01,106793
