card,date,real_users
NVIDIA GeForce 8400M,2008-11-01,13608
NVIDIA GeForce 8400M,2009-01-01,17249
NVIDIA GeForce 8400M,2009-02-01,18709
NVIDIA GeForce 8400M,2009-03-01,20433
NVIDIA GeForce 8400M,2009-04-01,18160
NVIDIA GeForce 8400M,2009-05-01,17117
NVIDIA GeForce 8400M,2009-06-01,17717
NVIDIA GeForce 8400M,2009-07-01,13953
NVIDIA GeForce 8400M,2009-08-01,17698
NVIDIA GeForce 8400M,2009-09-01,18750
NVIDIA GeForce 8400M,2009-10-01,16091
NVIDIA GeForce 8400M,2009-11-01,16747
NVIDIA GeForce 8400M,2009-12-01,17942
NVIDIA GeForce 8400M,2010-01-01,21163
NVIDIA GeForce 8400M,2010-02-01,19890
NVIDIA GeForce 8400M,2010-03-01,19404
NVIDIA GeForce 8400M,2010-05-01,15854
NVIDIA GeForce 8400M,2010-06-01,14917
NVIDIA GeForce 8400M,2010-07-01,14491
NVIDIA GeForce 8400M,2010-08-01,14800
NVIDIA GeForce 8400M,2010-11-01,16470
NVIDIA GeForce 8400M,2011-01-01,16791
NVIDIA GeForce 8400M,2011-10-01,20875
NVIDIA GeForce 8400M,2011-11-01,24948
NVIDIA GeForce 8400M,2011-12-01,24544
