card,date,real_users
ATI Radeon HD 4350,2010-01-01,12505
ATI Radeon HD 4350,2010-02-01,13997
ATI Radeon HD 4350,2010-03-01,15331
ATI Radeon HD 4350,2010-05-01,15631
ATI Radeon HD 4350,2010-06-01,17995
ATI Radeon HD 4350,2010-07-01,18231
ATI Radeon HD 4350,2010-08-01,18962
ATI Radeon HD 4350,2010-11-01,21866
ATI Radeon HD 4350,2011-01-01,26478
ATI Radeon HD 4350,2011-04-01,21860
ATI Radeon HD 4350,2011-06-01,24552
ATI Radeon HD 4350,2011-08-01,24966
ATI Radeon HD 4350,2011-10-01,30744
ATI Radeon HD 4350,2011-11-01,33121
ATI Radeon HD 4350,2011-12-01,34277
ATI Radeon HD 4350,2012-02-01,34884
ATI Radeon HD 4350,2012-03-01,30287
ATI Radeon HD 4350,2012-04-01,31415
ATI Radeon HD 4350,2012-05-01,31645
ATI Radeon HD 4350,2012-07-01,28930
ATI Radeon HD 4350,2012-08-01,26589
ATI Radeon HD 4350,2012-10-01,27977
ATI Radeon HD 4350,2012-12-01,27875
