card,date,real_users
NVIDIA GeForce RTX 2080 SUPER,2019-11-01,24352
NVIDIA GeForce RTX 2080 SUPER,2019-12-01,48035
NVIDIA GeForce RTX 2080 SUPER,2020-01-01,52271
NVIDIA GeForce RTX 2080 SUPER,2020-02-01,61980
NVIDIA GeForce RTX 2080 SUPER,2020-03-01,98117
NVIDIA GeForce RTX 2080 SUPER,2020-04-01,111965
NVIDIA GeForce RTX 2080 SUPER,2020-05-01,129334
NVIDIA GeForce RTX 2080 SUPER,2020-06-01,131972
NVIDIA GeForce RTX 2080 SUPER,2020-07-01,140621
NVIDIA GeForce RTX 2080 SUPER,2020-08-01,146256
NVIDIA GeForce RTX 2080 SUPER,2020-09-01,169722
NVIDIA GeForce RTX 2080 SUPER,2020-10-01,175176
NVIDIA GeForce RTX 2080 SUPER,2020-11-01,194990
NVIDIA GeForce RTX 2080 SUPER,2020-12-01,316281
NVIDIA GeForce RTX 2080 SUPER,2021-01-01,191198
NVIDIA GeForce RTX 2080 SUPER,2021-02-01,201536
NVIDIA GeForce RTX 2080 SUPER,2021-03-01,226868
NVIDIA GeForce RTX 2080 SUPER,2021-04-01,219168
NVIDIA GeForce RTX 2080 SUPER,2021-05-01,216813
NVIDIA GeForce RTX 2080 SUPER,2021-06-01,212540
NVIDIA GeForce RTX 2080 SUPER,2021-07-01,200233
NVIDIA GeForce RTX 2080 SUPER,2021-08-01,215353
NVIDIA GeForce RTX 2080 SUPER,2021-09-01,189956
NVIDIA GeForce RTX 2080 SUPER,2021-10-01,187513
NVIDIA GeForce RTX 2080 SUPER,2021-11-01,197762
NVIDIA GeForce RTX 2080 SUPER,2021-12-01,197363
NVIDIA GeForce RTX 2080 SUPER,2022-01-01,181910
NVIDIA GeForce RTX 2080 SUPER,2022-02-01,184032
NVIDIA GeForce RTX 2080 SUPER,2022-03-01,198019
NVIDIA GeForce RTX 2080 SUPER,2022-04-01,184950
NVIDIA GeForce RTX 2080 SUPER,2022-05-01,205309
NVIDIA GeForce RTX 2080 SUPER,2022-06-01,164329
NVIDIA GeForce RTX 2080 SUPER,2022-07-01,182741
NVIDIA GeForce RTX 2080 SUPER,2022-08-01,164878
NVIDIA GeForce RTX 2080 SUPER,2022-09-01,156334
NVIDIA GeForce RTX 2080 SUPER,2022-10-01,192612
NVIDIA GeForce RTX 2080 SUPER,2022-11-01,169656
NVIDIA GeForce RTX 2080 SUPER,2022-12-01,164488
NVIDIA GeForce RTX 2080 SUPER,2023-01-01,163372
NVIDIA GeForce RTX 2080 SUPER,2023-02-01,164519
