card,date,real_users
ATI Mobility Radeon HD 3470,2009-01-01,8399
ATI Mobility Radeon HD 3470,2009-02-01,10715
ATI Mobility Radeon HD 3470,2009-03-01,12588
ATI Mobility Radeon HD 3470,2009-04-01,13531
ATI Mobility Radeon HD 3470,2009-05-01,12595
ATI Mobility Radeon HD 3470,2009-06-01,13197
ATI Mobility Radeon HD 3470,2009-07-01,12440
ATI Mobility Radeon HD 3470,2009-08-01,13196
ATI Mobility Radeon HD 3470,2009-09-01,14719
ATI Mobility Radeon HD 3470,2009-10-01,13409
ATI Mobility Radeon HD 3470,2009-11-01,14455
ATI Mobility Radeon HD 3470,2009-12-01,16886
ATI Mobility Radeon HD 3470,2010-01-01,18277
ATI Mobility Radeon HD 3470,2010-02-01,19153
ATI Mobility Radeon HD 3470,2010-03-01,18206
ATI Mobility Radeon HD 3470,2010-05-01,14738
ATI Mobility Radeon HD 3470,2010-06-01,15390
ATI Mobility Radeon HD 3470,2010-07-01,15660
ATI Mobility Radeon HD 3470,2010-08-01,15262
ATI Mobility Radeon HD 3470,2010-11-01,17038
ATI Mobility Radeon HD 3470,2011-01-01,19051
ATI Mobility Radeon HD 3470,2011-10-01,24291
ATI Mobility Radeon HD 3470,2011-11-01,25808
ATI Mobility Radeon HD 3470,2011-12-01,24967
