card,date,real_users
NVIDIA GeForce GTX 1660 SUPER,2020-01-01,28665
NVIDIA GeForce GTX 1660 SUPER,2020-02-01,56511
NVIDIA GeForce GTX 1660 SUPER,2020-03-01,80802
NVIDIA GeForce GTX 1660 SUPER,2020-04-01,133406
NVIDIA GeForce GTX 1660 SUPER,2020-05-01,159904
NVIDIA GeForce GTX 1660 SUPER,2020-06-01,194712
NVIDIA GeForce GTX 1660 SUPER,2020-07-01,233679
NVIDIA GeForce GTX 1660 SUPER,2020-08-01,260222
NVIDIA GeForce GTX 1660 SUPER,2020-09-01,312862
NVIDIA GeForce GTX 1660 SUPER,2020-10-01,363169
NVIDIA GeForce GTX 1660 SUPER,2020-11-01,429444
NVIDIA GeForce GTX 1660 SUPER,2020-12-01,505106
NVIDIA GeForce GTX 1660 SUPER,2021-01-01,527609
NVIDIA GeForce GTX 1660 SUPER,2021-02-01,577572
NVIDIA GeForce GTX 1660 SUPER,2021-03-01,616879
NVIDIA GeForce GTX 1660 SUPER,2021-04-01,622238
NVIDIA GeForce GTX 1660 SUPER,2021-05-01,613484
NVIDIA GeForce GTX 1660 SUPER,2021-06-01,586901
NVIDIA GeForce GTX 1660 SUPER,2021-07-01,603143
NVIDIA GeForce GTX 1660 SUPER,2021-08-01,643667
NVIDIA GeForce GTX 1660 SUPER,2021-09-01,581742
NVIDIA GeForce GTX 1660 SUPER,2021-10-01,662385
NVIDIA GeForce GTX 1660 SUPER,2021-11-01,605964
NVIDIA GeForce GTX 1660 SUPER,2021-12-01,632061
NVIDIA GeForce GTX 1660 SUPER,2022-01-01,619549
NVIDIA GeForce GTX 1660 SUPER,2022-02-01,610775
NVIDIA GeForce GTX 1660 SUPER,2022-03-01,634196
NVIDIA GeForce GTX 1660 SUPER,2022-04-01,622847
NVIDIA GeForce GTX 1660 SUPER,2022-05-01,677803
NVIDIA GeForce GTX 1660 SUPER,2022-06-01,600830
NVIDIA GeForce GTX 1660 SUPER,2022-07-01,647657
NVIDIA GeForce GTX 1660 SUPER,2022-08-01,613142
NVIDIA GeForce GTX 1660 SUPER,2022-09-01,625337
NVIDIA GeForce GTX 1660 SUPER,2022-10-01,642986
NVIDIA GeForce GTX 1660 SUPER,2022-11-01,658834
NVIDIA GeForce GTX 1660 SUPER,2022-12-01,696986
NVIDIA GeForce GTX 1660 SUPER,2023-01-01,742881
NVIDIA GeForce GTX 1660 SUPER,2023-02-01,701374
