card,date,real_users
NVIDIA GeForce GT 640,2013-06-01,26040
NVIDIA GeForce GT 640,2013-07-01,27311
NVIDIA GeForce GT 640,2013-09-01,38587
NVIDIA GeForce GT 640,2013-12-01,49612
NVIDIA GeForce GT 640,2014-01-01,54879
NVIDIA GeForce GT 640,2014-04-01,52300
NVIDIA GeForce GT 640,2014-05-01,51491
NVIDIA GeForce GT 640,2014-06-01,56198
NVIDIA GeForce GT 640,2014-07-01,56537
NVIDIA GeForce GT 640,2014-08-01,51390
NVIDIA GeForce GT 640,2014-09-01,55679
NVIDIA GeForce GT 640,2014-10-01,52841
NVIDIA GeForce GT 640,2014-11-01,59966
NVIDIA GeForce GT 640,2014-12-01,62007
NVIDIA GeForce GT 640,2015-01-01,62653
NVIDIA GeForce GT 640,2015-05-01,61217
NVIDIA GeForce GT 640,2015-06-01,60229
NVIDIA GeForce GT 640,2015-09-01,61366
NVIDIA GeForce GT 640,2015-11-01,86235
NVIDIA GeForce GT 640,2016-01-01,69081
NVIDIA GeForce GT 640,2016-02-01,63757
NVIDIA GeForce GT 640,2016-03-01,60438
NVIDIA GeForce GT 640,2016-04-01,64458
NVIDIA GeForce GT 640,2016-05-01,68148
NVIDIA GeForce GT 640,2016-06-01,58622
NVIDIA GeForce GT 640,2016-07-01,60207
NVIDIA GeForce GT 640,2016-08-01,55222
NVIDIA GeForce GT 640,2016-10-01,58173
NVIDIA GeForce GT 640,2016-11-01,54419
NVIDIA GeForce GT 640,2016-12-01,53638
NVIDIA GeForce GT 640,2017-08-01,42100
NVIDIA GeForce GT 640,2017-10-01,27453
NVIDIA GeForce GT 640,2018-03-01,25436
NVIDIA GeForce GT 640,2018-04-01,41281
NVIDIA GeForce GT 640,2018-05-01,38986
NVIDIA GeForce GT 640,2018-06-01,33966
NVIDIA GeForce GT 640,2018-07-01,34352
NVIDIA GeForce GT 640,2018-08-01,30926
NVIDIA GeForce GT 640,2018-09-01,35004
NVIDIA GeForce GT 640,2018-10-01,28532
NVIDIA GeForce GT 640,2018-11-01,31892
NVIDIA GeForce GT 640,2018-12-01,34380
NVIDIA GeForce GT 640,2019-01-01,33742
NVIDIA GeForce GT 640,2019-02-01,32391
NVIDIA GeForce GT 640,2019-03-01,31791
NVIDIA GeForce GT 640,2019-04-01,29638
NVIDIA GeForce GT 640,2019-05-01,28664
NVIDIA GeForce GT 640,2019-06-01,28999
NVIDIA GeForce GT 640,2019-07-01,26152
NVIDIA GeForce GT 640,2019-08-01,26342
NVIDIA GeForce GT 640,2019-09-01,28972
NVIDIA GeForce GT 640,2019-10-01,24274
NVIDIA GeForce GT 640,2019-11-01,25874
NVIDIA GeForce GT 640,2019-12-01,27448
NVIDIA GeForce GT 640,2020-01-01,28665
NVIDIA GeForce GT 640,2020-02-01,29167
