card,date,real_users
AMD Radeon R7 200 Series,2014-09-01,28896
AMD Radeon R7 200 Series,2014-10-01,28998
AMD Radeon R7 200 Series,2014-11-01,37194
AMD Radeon R7 200 Series,2014-12-01,43723
AMD Radeon R7 200 Series,2015-01-01,50800
AMD Radeon R7 200 Series,2015-05-01,36898
AMD Radeon R7 200 Series,2015-06-01,40152
AMD Radeon R7 200 Series,2015-09-01,43963
AMD Radeon R7 200 Series,2015-11-01,61981
AMD Radeon R7 200 Series,2016-01-01,52688
AMD Radeon R7 200 Series,2016-02-01,49216
AMD Radeon R7 200 Series,2016-03-01,48350
AMD Radeon R7 200 Series,2016-04-01,52019
AMD Radeon R7 200 Series,2016-05-01,50801
AMD Radeon R7 200 Series,2016-06-01,45349
AMD Radeon R7 200 Series,2016-07-01,46313
AMD Radeon R7 200 Series,2016-08-01,43073
AMD Radeon R7 200 Series,2016-10-01,44842
AMD Radeon R7 200 Series,2016-11-01,43771
AMD Radeon R7 200 Series,2016-12-01,41719
AMD Radeon R7 200 Series,2017-08-01,35909
AMD Radeon R7 200 Series,2017-10-01,25838
AMD Radeon R7 200 Series,2018-03-01,25436
AMD Radeon R7 200 Series,2018-04-01,32681
AMD Radeon R7 200 Series,2018-05-01,32488
AMD Radeon R7 200 Series,2018-06-01,29334
AMD Radeon R7 200 Series,2018-07-01,29444
AMD Radeon R7 200 Series,2018-08-01,26709
AMD Radeon R7 200 Series,2018-09-01,28639
AMD Radeon R7 200 Series,2018-10-01,22826
AMD Radeon R7 200 Series,2018-11-01,24644
AMD Radeon R7 200 Series,2018-12-01,29469
AMD Radeon R7 200 Series,2019-01-01,25708
AMD Radeon R7 200 Series,2019-02-01,24679
AMD Radeon R7 200 Series,2019-03-01,22708
