card,date,real_users
AMD Radeon HD 8800 Series,2014-05-01,42700
AMD Radeon HD 8800 Series,2014-06-01,51280
AMD Radeon HD 8800 Series,2014-07-01,60116
AMD Radeon HD 8800 Series,2014-08-01,59003
AMD Radeon HD 8800 Series,2014-09-01,74004
AMD Radeon HD 8800 Series,2014-10-01,70885
AMD Radeon HD 8800 Series,2014-11-01,88052
AMD Radeon HD 8800 Series,2014-12-01,97780
AMD Radeon HD 8800 Series,2015-01-01,110067
AMD Radeon HD 8800 Series,2015-05-01,119918
AMD Radeon HD 8800 Series,2015-06-01,128314
AMD Radeon HD 8800 Series,2015-09-01,138302
AMD Radeon HD 8800 Series,2015-11-01,210198
AMD Radeon HD 8800 Series,2016-01-01,172117
AMD Radeon HD 8800 Series,2016-02-01,163308
AMD Radeon HD 8800 Series,2016-03-01,168129
AMD Radeon HD 8800 Series,2016-04-01,170759
AMD Radeon HD 8800 Series,2016-05-01,183382
AMD Radeon HD 8800 Series,2016-06-01,152639
AMD Radeon HD 8800 Series,2016-07-01,138941
AMD Radeon HD 8800 Series,2016-08-01,125907
AMD Radeon HD 8800 Series,2016-10-01,132102
AMD Radeon HD 8800 Series,2016-11-01,127766
AMD Radeon HD 8800 Series,2016-12-01,118005
AMD Radeon HD 8800 Series,2017-08-01,100299
AMD Radeon HD 8800 Series,2017-10-01,71055
AMD Radeon HD 8800 Series,2017-11-01,55333
AMD Radeon HD 8800 Series,2017-12-01,59691
AMD Radeon HD 8800 Series,2018-01-01,57454
AMD Radeon HD 8800 Series,2018-02-01,56647
AMD Radeon HD 8800 Series,2018-03-01,66771
AMD Radeon HD 8800 Series,2018-04-01,92882
AMD Radeon HD 8800 Series,2018-05-01,89344
AMD Radeon HD 8800 Series,2018-06-01,80285
AMD Radeon HD 8800 Series,2018-07-01,80155
AMD Radeon HD 8800 Series,2018-08-01,71693
AMD Radeon HD 8800 Series,2018-09-01,77963
AMD Radeon HD 8800 Series,2018-10-01,65624
AMD Radeon HD 8800 Series,2018-11-01,69583
AMD Radeon HD 8800 Series,2018-12-01,78584
AMD Radeon HD 8800 Series,2019-01-01,69092
AMD Radeon HD 8800 Series,2019-02-01,64782
AMD Radeon HD 8800 Series,2019-03-01,60555
AMD Radeon HD 8800 Series,2019-04-01,54831
AMD Radeon HD 8800 Series,2019-05-01,58920
AMD Radeon HD 8800 Series,2019-06-01,57999
AMD Radeon HD 8800 Series,2019-07-01,52304
AMD Radeon HD 8800 Series,2019-08-01,49758
AMD Radeon HD 8800 Series,2019-09-01,54726
AMD Radeon HD 8800 Series,2019-10-01,45693
AMD Radeon HD 8800 Series,2019-11-01,45660
AMD Radeon HD 8800 Series,2019-12-01,48035
AMD Radeon HD 8800 Series,2020-01-01,50585
AMD Radeon HD 8800 Series,2020-02-01,49219
AMD Radeon HD 8800 Series,2020-03-01,50020
AMD Radeon HD 8800 Series,2020-04-01,59556
AMD Radeon HD 8800 Series,2020-05-01,58788
AMD Radeon HD 8800 Series,2020-06-01,49759
AMD Radeon HD 8800 Series,2020-07-01,45495
AMD Radeon HD 8800 Series,2020-08-01,39888
AMD Radeon HD 8800 Series,2020-09-01,40897
AMD Radeon HD 8800 Series,2020-10-01,42725
AMD Radeon HD 8800 Series,2020-11-01,46426
AMD Radeon HD 8800 Series,2020-12-01,49566
AMD Radeon HD 8800 Series,2021-01-01,82287
AMD Radeon HD 8800 Series,2021-02-01,93394
AMD Radeon HD 8800 Series,2021-03-01,109610
AMD Radeon HD 8800 Series,2021-04-01,120920
AMD Radeon HD 8800 Series,2021-05-01,133044
AMD Radeon HD 8800 Series,2021-06-01,140083
AMD Radeon HD 8800 Series,2021-07-01,156280
AMD Radeon HD 8800 Series,2021-08-01,167497
AMD Radeon HD 8800 Series,2021-09-01,182833
AMD Radeon HD 8800 Series,2021-10-01,204560
AMD Radeon HD 8800 Series,2021-11-01,205368
AMD Radeon HD 8800 Series,2021-12-01,62456
AMD Radeon HD 8800 Series,2022-01-01,42182
