card,date,real_users
AMD Radeon RX 560,2018-04-01,30960
AMD Radeon RX 560,2018-05-01,30864
AMD Radeon RX 560,2018-06-01,30878
AMD Radeon RX 560,2018-07-01,35988
AMD Radeon RX 560,2018-08-01,30926
AMD Radeon RX 560,2018-09-01,38186
AMD Radeon RX 560,2018-10-01,41372
AMD Radeon RX 560,2018-11-01,34791
AMD Radeon RX 560,2018-12-01,42566
AMD Radeon RX 560,2019-01-01,43383
AMD Radeon RX 560,2019-02-01,41645
AMD Radeon RX 560,2019-03-01,43902
AMD Radeon RX 560,2019-04-01,45939
AMD Radeon RX 560,2019-05-01,47773
AMD Radeon RX 560,2019-06-01,59610
AMD Radeon RX 560,2019-07-01,56919
AMD Radeon RX 560,2019-08-01,49758
AMD Radeon RX 560,2019-09-01,56335
AMD Radeon RX 560,2019-10-01,55689
AMD Radeon RX 560,2019-11-01,54792
AMD Radeon RX 560,2019-12-01,61759
AMD Radeon RX 560,2020-01-01,62389
AMD Radeon RX 560,2020-02-01,69271
AMD Radeon RX 560,2020-03-01,71183
AMD Radeon RX 560,2020-04-01,92907
AMD Radeon RX 560,2020-05-01,94061
AMD Radeon RX 560,2020-06-01,88702
AMD Radeon RX 560,2020-07-01,86854
AMD Radeon RX 560,2020-08-01,75977
AMD Radeon RX 560,2020-09-01,81794
AMD Radeon RX 560,2020-10-01,83315
AMD Radeon RX 560,2020-11-01,88210
AMD Radeon RX 560,2020-12-01,75529
AMD Radeon RX 560,2021-01-01,89548
AMD Radeon RX 560,2021-02-01,88479
AMD Radeon RX 560,2021-03-01,91767
AMD Radeon RX 560,2021-04-01,93209
AMD Radeon RX 560,2021-05-01,88696
AMD Radeon RX 560,2021-06-01,79702
AMD Radeon RX 560,2021-07-01,80581
AMD Radeon RX 560,2021-08-01,71784
AMD Radeon RX 560,2021-09-01,75982
AMD Radeon RX 560,2021-10-01,80362
AMD Radeon RX 560,2021-11-01,81133
AMD Radeon RX 560,2021-12-01,77446
AMD Radeon RX 560,2022-01-01,81727
AMD Radeon RX 560,2022-02-01,80014
AMD Radeon RX 560,2022-03-01,77602
AMD Radeon RX 560,2022-04-01,78875
AMD Radeon RX 560,2022-05-01,84373
AMD Radeon RX 560,2022-06-01,71894
AMD Radeon RX 560,2022-07-01,83308
AMD Radeon RX 560,2022-08-01,66982
AMD Radeon RX 560,2022-09-01,64071
AMD Radeon RX 560,2022-10-01,62315
AMD Radeon RX 560,2022-11-01,65035
AMD Radeon RX 560,2022-12-01,64122
AMD Radeon RX 560,2023-01-01,67814
AMD Radeon RX 560,2023-02-01,57726
