card,date,real_users
Intel HD Graphics 2000,2012-03-01,29409
Intel HD Graphics 2000,2012-04-01,38396
Intel HD Graphics 2000,2012-05-01,42524
Intel HD Graphics 2000,2012-07-01,53194
Intel HD Graphics 2000,2012-08-01,52320
Intel HD Graphics 2000,2012-10-01,72632
Intel HD Graphics 2000,2012-12-01,90874
Intel HD Graphics 2000,2013-02-01,103646
Intel HD Graphics 2000,2013-03-01,89590
Intel HD Graphics 2000,2013-06-01,103141
Intel HD Graphics 2000,2013-07-01,106668
Intel HD Graphics 2000,2013-09-01,136300
Intel HD Graphics 2000,2013-12-01,161779
Intel HD Graphics 2000,2014-01-01,166924
Intel HD Graphics 2000,2014-04-01,143669
Intel HD Graphics 2000,2014-05-01,141288
Intel HD Graphics 2000,2014-06-01,162974
Intel HD Graphics 2000,2014-07-01,174623
Intel HD Graphics 2000,2014-08-01,156709
Intel HD Graphics 2000,2014-09-01,167743
Intel HD Graphics 2000,2014-10-01,152080
Intel HD Graphics 2000,2014-11-01,176105
Intel HD Graphics 2000,2014-12-01,180457
Intel HD Graphics 2000,2015-01-01,185421
Intel HD Graphics 2000,2015-05-01,180297
Intel HD Graphics 2000,2015-06-01,181561
Intel HD Graphics 2000,2015-09-01,185930
Intel HD Graphics 2000,2015-11-01,260053
Intel HD Graphics 2000,2016-01-01,218951
Intel HD Graphics 2000,2016-02-01,202457
Intel HD Graphics 2000,2016-03-01,191205
Intel HD Graphics 2000,2016-04-01,197899
Intel HD Graphics 2000,2016-05-01,213120
Intel HD Graphics 2000,2016-06-01,149321
Intel HD Graphics 2000,2016-07-01,114626
Intel HD Graphics 2000,2016-08-01,101609
Intel HD Graphics 2000,2016-10-01,106651
Intel HD Graphics 2000,2016-11-01,100557
Intel HD Graphics 2000,2016-12-01,96549
Intel HD Graphics 2000,2017-08-01,53245
Intel HD Graphics 2000,2017-10-01,40372
Intel HD Graphics 2000,2017-11-01,31405
Intel HD Graphics 2000,2017-12-01,31416
Intel HD Graphics 2000,2018-01-01,28727
Intel HD Graphics 2000,2018-02-01,28323
Intel HD Graphics 2000,2018-03-01,33385
Intel HD Graphics 2000,2018-04-01,51601
Intel HD Graphics 2000,2018-05-01,48733
Intel HD Graphics 2000,2018-06-01,44774
Intel HD Graphics 2000,2018-07-01,44167
Intel HD Graphics 2000,2018-08-01,40767
Intel HD Graphics 2000,2018-09-01,41368
Intel HD Graphics 2000,2018-10-01,34239
Intel HD Graphics 2000,2018-11-01,36241
Intel HD Graphics 2000,2018-12-01,45840
Intel HD Graphics 2000,2019-01-01,41776
Intel HD Graphics 2000,2019-02-01,37018
Intel HD Graphics 2000,2019-03-01,36333
Intel HD Graphics 2000,2019-04-01,31120
Intel HD Graphics 2000,2019-05-01,35033
Intel HD Graphics 2000,2019-06-01,30610
Intel HD Graphics 2000,2019-07-01,32305
Intel HD Graphics 2000,2019-08-01,29269
Intel HD Graphics 2000,2019-09-01,28972
Intel HD Graphics 2000,2019-10-01,27130
Intel HD Graphics 2000,2019-11-01,25874
Intel HD Graphics 2000,2019-12-01,29164
Intel HD Graphics 2000,2020-01-01,26979
Intel HD Graphics 2000,2020-02-01,29167
