card,date,real_users
AMD Radeon HD 6570,2014-06-01,35826
AMD Radeon HD 6570,2014-07-01,37930
AMD Radeon HD 6570,2014-09-01,33125
AMD Radeon HD 6570,2014-10-01,29642
AMD Radeon HD 6570,2014-11-01,35676
AMD Radeon HD 6570,2014-12-01,37363
AMD Radeon HD 6570,2015-01-01,38947
AMD Radeon HD 6570,2015-05-01,39413
AMD Radeon HD 6570,2015-06-01,38407
AMD Radeon HD 6570,2015-09-01,40300
AMD Radeon HD 6570,2015-11-01,51202
AMD Radeon HD 6570,2016-01-01,49176
AMD Radeon HD 6570,2016-02-01,46979
AMD Radeon HD 6570,2016-03-01,41757
AMD Radeon HD 6570,2016-04-01,41841
AMD Radeon HD 6570,2016-05-01,45845
AMD Radeon HD 6570,2016-06-01,38712
AMD Radeon HD 6570,2016-07-01,38208
AMD Radeon HD 6570,2016-08-01,37551
AMD Radeon HD 6570,2016-10-01,37570
AMD Radeon HD 6570,2016-11-01,36673
AMD Radeon HD 6570,2016-12-01,38143
AMD Radeon HD 6570,2017-08-01,32194
AMD Radeon HD 6570,2018-04-01,30960
AMD Radeon HD 6570,2018-05-01,27615
AMD Radeon HD 6570,2018-06-01,26247
AMD Radeon HD 6570,2018-07-01,26173
AMD Radeon HD 6570,2018-08-01,25303
AMD Radeon HD 6570,2018-09-01,25457
AMD Radeon HD 6570,2018-10-01,22826
AMD Radeon HD 6570,2018-11-01,24644
AMD Radeon HD 6570,2018-12-01,26194
AMD Radeon HD 6570,2019-01-01,25708
