card,date,real_users
NVIDIA GeForce GTX 970M,2015-05-01,14256
NVIDIA GeForce GTX 970M,2015-06-01,17457
NVIDIA GeForce GTX 970M,2015-09-01,27477
NVIDIA GeForce GTX 970M,2015-11-01,47159
NVIDIA GeForce GTX 970M,2016-01-01,49176
NVIDIA GeForce GTX 970M,2016-02-01,51453
NVIDIA GeForce GTX 970M,2016-03-01,54944
NVIDIA GeForce GTX 970M,2016-04-01,58804
NVIDIA GeForce GTX 970M,2016-05-01,66909
NVIDIA GeForce GTX 970M,2016-06-01,63046
NVIDIA GeForce GTX 970M,2016-07-01,65996
NVIDIA GeForce GTX 970M,2016-08-01,70684
NVIDIA GeForce GTX 970M,2016-10-01,78776
NVIDIA GeForce GTX 970M,2016-11-01,78079
NVIDIA GeForce GTX 970M,2016-12-01,75094
NVIDIA GeForce GTX 970M,2017-08-01,73057
NVIDIA GeForce GTX 970M,2017-10-01,48447
NVIDIA GeForce GTX 970M,2017-11-01,34396
NVIDIA GeForce GTX 970M,2017-12-01,37699
NVIDIA GeForce GTX 970M,2018-01-01,35486
NVIDIA GeForce GTX 970M,2018-02-01,37765
NVIDIA GeForce GTX 970M,2018-03-01,52463
NVIDIA GeForce GTX 970M,2018-04-01,82562
NVIDIA GeForce GTX 970M,2018-05-01,79597
NVIDIA GeForce GTX 970M,2018-06-01,74109
NVIDIA GeForce GTX 970M,2018-07-01,71976
NVIDIA GeForce GTX 970M,2018-08-01,67476
NVIDIA GeForce GTX 970M,2018-09-01,73190
NVIDIA GeForce GTX 970M,2018-10-01,58491
NVIDIA GeForce GTX 970M,2018-11-01,65234
NVIDIA GeForce GTX 970M,2018-12-01,68761
NVIDIA GeForce GTX 970M,2019-01-01,64271
NVIDIA GeForce GTX 970M,2019-02-01,61697
NVIDIA GeForce GTX 970M,2019-03-01,59041
NVIDIA GeForce GTX 970M,2019-04-01,54831
NVIDIA GeForce GTX 970M,2019-05-01,58920
NVIDIA GeForce GTX 970M,2019-06-01,54777
NVIDIA GeForce GTX 970M,2019-07-01,50766
NVIDIA GeForce GTX 970M,2019-08-01,51221
NVIDIA GeForce GTX 970M,2019-09-01,53116
NVIDIA GeForce GTX 970M,2019-10-01,42838
NVIDIA GeForce GTX 970M,2019-11-01,47182
NVIDIA GeForce GTX 970M,2019-12-01,49750
NVIDIA GeForce GTX 970M,2020-01-01,50585
NVIDIA GeForce GTX 970M,2020-02-01,54688
NVIDIA GeForce GTX 970M,2020-03-01,53868
NVIDIA GeForce GTX 970M,2020-04-01,69085
NVIDIA GeForce GTX 970M,2020-05-01,65843
NVIDIA GeForce GTX 970M,2020-06-01,56250
NVIDIA GeForce GTX 970M,2020-07-01,51699
NVIDIA GeForce GTX 970M,2020-08-01,45586
NVIDIA GeForce GTX 970M,2020-09-01,47031
NVIDIA GeForce GTX 970M,2020-10-01,49134
NVIDIA GeForce GTX 970M,2020-11-01,48747
NVIDIA GeForce GTX 970M,2020-12-01,40125
NVIDIA GeForce GTX 970M,2021-01-01,45984
NVIDIA GeForce GTX 970M,2021-02-01,44239
NVIDIA GeForce GTX 970M,2021-03-01,43334
NVIDIA GeForce GTX 970M,2021-04-01,42826
NVIDIA GeForce GTX 970M,2021-05-01,39420
