card,date,real_users
AMD Radeon HD 6670,2014-05-01,52747
AMD Radeon HD 6670,2014-06-01,57602
AMD Radeon HD 6670,2014-07-01,55822
AMD Radeon HD 6670,2014-08-01,50756
AMD Radeon HD 6670,2014-09-01,54269
AMD Radeon HD 6670,2014-10-01,48975
AMD Radeon HD 6670,2014-11-01,55412
AMD Radeon HD 6670,2014-12-01,55647
AMD Radeon HD 6670,2015-01-01,58420
AMD Radeon HD 6670,2015-05-01,61217
AMD Radeon HD 6670,2015-06-01,53246
AMD Radeon HD 6670,2015-09-01,52207
AMD Radeon HD 6670,2015-11-01,70066
AMD Radeon HD 6670,2016-01-01,58543
AMD Radeon HD 6670,2016-02-01,54808
AMD Radeon HD 6670,2016-03-01,50548
AMD Radeon HD 6670,2016-04-01,50888
AMD Radeon HD 6670,2016-05-01,58236
AMD Radeon HD 6670,2016-06-01,46455
AMD Radeon HD 6670,2016-07-01,48629
AMD Radeon HD 6670,2016-08-01,45282
AMD Radeon HD 6670,2016-10-01,47266
AMD Radeon HD 6670,2016-11-01,43771
AMD Radeon HD 6670,2016-12-01,42911
AMD Radeon HD 6670,2017-08-01,32194
AMD Radeon HD 6670,2018-04-01,30960
AMD Radeon HD 6670,2018-05-01,29239
AMD Radeon HD 6670,2018-06-01,26247
AMD Radeon HD 6670,2018-07-01,26173
AMD Radeon HD 6670,2018-08-01,23897
AMD Radeon HD 6670,2018-09-01,27048
AMD Radeon HD 6670,2018-10-01,21399
AMD Radeon HD 6670,2018-11-01,23194
AMD Radeon HD 6670,2018-12-01,27832
AMD Radeon HD 6670,2019-01-01,27315
AMD Radeon HD 6670,2019-02-01,24679
