card,date,real_users
ATI Radeon HD 2600,2008-11-01,15106
ATI Radeon HD 2600,2009-01-01,18449
ATI Radeon HD 2600,2009-02-01,19389
ATI Radeon HD 2600,2009-03-01,20616
ATI Radeon HD 2600,2009-04-01,18694
ATI Radeon HD 2600,2009-05-01,17117
ATI Radeon HD 2600,2009-06-01,19163
ATI Radeon HD 2600,2009-07-01,17651
ATI Radeon HD 2600,2009-08-01,15525
ATI Radeon HD 2600,2009-09-01,16297
ATI Radeon HD 2600,2009-10-01,14671
ATI Radeon HD 2600,2009-11-01,17100
ATI Radeon HD 2600,2009-12-01,17731
ATI Radeon HD 2600,2010-01-01,19720
ATI Radeon HD 2600,2010-02-01,19399
ATI Radeon HD 2600,2010-03-01,19404
ATI Radeon HD 2600,2010-05-01,16301
ATI Radeon HD 2600,2010-06-01,17048
ATI Radeon HD 2600,2010-07-01,15193
ATI Radeon HD 2600,2010-08-01,16187
ATI Radeon HD 2600,2010-11-01,17038
ATI Radeon HD 2600,2011-04-01,15361
ATI Radeon HD 2600,2011-10-01,23153
ATI Radeon HD 2600,2011-11-01,25808
ATI Radeon HD 2600,2011-12-01,23697
