card,date,real_users
NVIDIA GeForce GTX 570,2011-04-01,14770
NVIDIA GeForce GTX 570,2011-06-01,21824
NVIDIA GeForce GTX 570,2011-08-01,28483
NVIDIA GeForce GTX 570,2012-02-01,64470
NVIDIA GeForce GTX 570,2012-03-01,74181
NVIDIA GeForce GTX 570,2012-04-01,78788
NVIDIA GeForce GTX 570,2012-05-01,78125
NVIDIA GeForce GTX 570,2012-07-01,68593
NVIDIA GeForce GTX 570,2012-08-01,66044
NVIDIA GeForce GTX 570,2012-10-01,83931
NVIDIA GeForce GTX 570,2012-12-01,79166
NVIDIA GeForce GTX 570,2013-02-01,80991
NVIDIA GeForce GTX 570,2013-03-01,63519
NVIDIA GeForce GTX 570,2013-06-01,64846
NVIDIA GeForce GTX 570,2013-07-01,62351
NVIDIA GeForce GTX 570,2013-09-01,66594
NVIDIA GeForce GTX 570,2013-12-01,65430
NVIDIA GeForce GTX 570,2014-01-01,65550
NVIDIA GeForce GTX 570,2014-04-01,45999
NVIDIA GeForce GTX 570,2014-05-01,48352
NVIDIA GeForce GTX 570,2014-06-01,50578
NVIDIA GeForce GTX 570,2014-07-01,47949
NVIDIA GeForce GTX 570,2014-08-01,40604
NVIDIA GeForce GTX 570,2014-09-01,41583
NVIDIA GeForce GTX 570,2014-10-01,36086
NVIDIA GeForce GTX 570,2014-11-01,44026
NVIDIA GeForce GTX 570,2014-12-01,39748
NVIDIA GeForce GTX 570,2015-01-01,39793
NVIDIA GeForce GTX 570,2015-05-01,32705
NVIDIA GeForce GTX 570,2015-06-01,32296
NVIDIA GeForce GTX 570,2015-09-01,29309
NVIDIA GeForce GTX 570,2015-11-01,40422
NVIDIA GeForce GTX 570,2016-01-01,29271
NVIDIA GeForce GTX 570,2016-02-01,24608
NVIDIA GeForce GTX 570,2016-03-01,26373
NVIDIA GeForce GTX 570,2016-04-01,24878
NVIDIA GeForce GTX 570,2016-05-01,26020
NVIDIA GeForce GTX 570,2016-06-01,23227
NVIDIA GeForce GTX 570,2016-07-01,21998
NVIDIA GeForce GTX 570,2016-08-01,20984
NVIDIA GeForce GTX 570,2016-10-01,20603
NVIDIA GeForce GTX 570,2016-11-01,20111
NVIDIA GeForce GTX 570,2016-12-01,17879
