card,date,real_users
NVIDIA GeForce 7900,2008-11-01,18352
NVIDIA GeForce 7900,2009-01-01,20849
NVIDIA GeForce 7900,2009-02-01,22280
NVIDIA GeForce 7900,2009-03-01,22440
NVIDIA GeForce 7900,2009-04-01,19051
NVIDIA GeForce 7900,2009-05-01,18893
NVIDIA GeForce 7900,2009-06-01,19886
NVIDIA GeForce 7900,2009-07-01,15466
NVIDIA GeForce 7900,2009-08-01,13662
NVIDIA GeForce 7900,2009-09-01,14369
NVIDIA GeForce 7900,2009-10-01,12620
NVIDIA GeForce 7900,2009-11-01,13398
NVIDIA GeForce 7900,2009-12-01,16464
NVIDIA GeForce 7900,2010-01-01,16594
NVIDIA GeForce 7900,2010-02-01,14979
NVIDIA GeForce 7900,2010-03-01,13654
NVIDIA GeForce 7900,2010-05-01,11165
