card,date,real_users
NVIDIA GeForce GT 640M,2014-09-01,21144
NVIDIA GeForce GT 640M,2014-10-01,18687
NVIDIA GeForce GT 640M,2014-11-01,21254
NVIDIA GeForce GT 640M,2014-12-01,21464
NVIDIA GeForce GT 640M,2015-01-01,22860
NVIDIA GeForce GT 640M,2015-05-01,20126
NVIDIA GeForce GT 640M,2015-06-01,20949
NVIDIA GeForce GT 640M,2015-09-01,21066
NVIDIA GeForce GT 640M,2015-11-01,30990
NVIDIA GeForce GT 640M,2016-01-01,25759
NVIDIA GeForce GT 640M,2016-02-01,23489
NVIDIA GeForce GT 640M,2016-03-01,23076
NVIDIA GeForce GT 640M,2016-04-01,23747
NVIDIA GeForce GT 640M,2016-05-01,26020
NVIDIA GeForce GT 640M,2016-06-01,21015
