card,date,real_users
NVIDIA GeForce GT 755M,2014-09-01,14096
NVIDIA GeForce GT 755M,2014-10-01,12888
NVIDIA GeForce GT 755M,2014-11-01,15181
NVIDIA GeForce GT 755M,2014-12-01,15104
NVIDIA GeForce GT 755M,2015-01-01,16933
NVIDIA GeForce GT 755M,2015-05-01,15933
NVIDIA GeForce GT 755M,2015-06-01,17457
NVIDIA GeForce GT 755M,2015-09-01,18318
NVIDIA GeForce GT 755M,2015-11-01,26948
NVIDIA GeForce GT 755M,2016-01-01,22246
NVIDIA GeForce GT 755M,2016-02-01,22370
NVIDIA GeForce GT 755M,2016-03-01,20878
NVIDIA GeForce GT 755M,2016-04-01,21486
NVIDIA GeForce GT 755M,2016-05-01,22303
NVIDIA GeForce GT 755M,2016-06-01,19909
