card,date,real_users
ATI Radeon HD 5750,2011-01-01,27770
ATI Radeon HD 5750,2011-04-01,27473
ATI Radeon HD 5750,2011-06-01,30614
ATI Radeon HD 5750,2011-08-01,33757
ATI Radeon HD 5750,2011-12-01,34700
ATI Radeon HD 5750,2012-02-01,41949
ATI Radeon HD 5750,2012-03-01,33359
ATI Radeon HD 5750,2012-04-01,32911
ATI Radeon HD 5750,2012-05-01,32634
ATI Radeon HD 5750,2012-07-01,28930
ATI Radeon HD 5750,2012-08-01,24873
ATI Radeon HD 5750,2012-10-01,31743
ATI Radeon HD 5750,2012-12-01,28433
ATI Radeon HD 5750,2013-02-01,28885
