card,date,real_users
NVIDIA GeForce 9500,2008-11-01,6991
NVIDIA GeForce 9500,2009-01-01,16649
NVIDIA GeForce 9500,2009-02-01,24832
NVIDIA GeForce 9500,2009-03-01,28461
NVIDIA GeForce 9500,2009-04-01,32226
NVIDIA GeForce 9500,2009-05-01,29875
NVIDIA GeForce 9500,2009-06-01,42304
NVIDIA GeForce 9500,2009-07-01,34967
NVIDIA GeForce 9500,2009-08-01,32603
NVIDIA GeForce 9500,2009-09-01,38902
NVIDIA GeForce 9500,2009-10-01,36126
NVIDIA GeForce 9500,2009-11-01,44425
NVIDIA GeForce 9500,2009-12-01,54881
NVIDIA GeForce 9500,2010-01-01,62529
NVIDIA GeForce 9500,2010-02-01,65565
NVIDIA GeForce 9500,2010-03-01,62525
NVIDIA GeForce 9500,2010-05-01,54040
NVIDIA GeForce 9500,2010-06-01,59906
NVIDIA GeForce 9500,2010-07-01,61240
NVIDIA GeForce 9500,2010-08-01,60356
NVIDIA GeForce 9500,2010-11-01,69575
NVIDIA GeForce 9500,2011-01-01,75884
NVIDIA GeForce 9500,2011-04-01,66171
NVIDIA GeForce 9500,2011-06-01,64563
NVIDIA GeForce 9500,2011-08-01,73493
NVIDIA GeForce 9500,2011-10-01,94890
NVIDIA GeForce 9500,2011-11-01,105385
NVIDIA GeForce 9500,2011-12-01,99446
NVIDIA GeForce 9500,2012-02-01,79042
NVIDIA GeForce 9500,2012-03-01,79010
NVIDIA GeForce 9500,2012-04-01,92750
NVIDIA GeForce 9500,2012-05-01,88509
NVIDIA GeForce 9500,2012-07-01,77925
NVIDIA GeForce 9500,2012-08-01,68188
NVIDIA GeForce 9500,2012-10-01,79627
NVIDIA GeForce 9500,2012-12-01,79166
NVIDIA GeForce 9500,2013-02-01,73628
NVIDIA GeForce 9500,2013-03-01,62096
NVIDIA GeForce 9500,2013-06-01,59740
NVIDIA GeForce 9500,2013-07-01,59260
NVIDIA GeForce 9500,2013-09-01,73440
NVIDIA GeForce 9500,2013-12-01,77654
NVIDIA GeForce 9500,2014-01-01,83081
NVIDIA GeForce 9500,2014-04-01,64903
NVIDIA GeForce 9500,2014-05-01,60911
NVIDIA GeForce 9500,2014-06-01,68140
NVIDIA GeForce 9500,2014-07-01,63694
NVIDIA GeForce 9500,2014-08-01,57734
NVIDIA GeForce 9500,2014-09-01,62727
NVIDIA GeForce 9500,2014-10-01,56063
NVIDIA GeForce 9500,2014-11-01,66039
NVIDIA GeForce 9500,2014-12-01,65982
NVIDIA GeForce 9500,2015-01-01,70274
NVIDIA GeForce 9500,2015-05-01,64571
NVIDIA GeForce 9500,2015-06-01,62848
NVIDIA GeForce 9500,2015-09-01,64113
NVIDIA GeForce 9500,2015-11-01,86235
NVIDIA GeForce 9500,2016-01-01,78447
NVIDIA GeForce 9500,2016-02-01,74942
NVIDIA GeForce 9500,2016-03-01,65933
NVIDIA GeForce 9500,2016-04-01,70113
NVIDIA GeForce 9500,2016-05-01,70627
