card,date,real_users
NVIDIA GeForce GTX 460,2010-11-01,35781
NVIDIA GeForce GTX 460,2011-01-01,63936
NVIDIA GeForce GTX 460,2011-04-01,83896
NVIDIA GeForce GTX 460,2011-06-01,97906
NVIDIA GeForce GTX 460,2011-08-01,111118
NVIDIA GeForce GTX 460,2011-10-01,34919
NVIDIA GeForce GTX 460,2011-11-01,54198
NVIDIA GeForce GTX 460,2011-12-01,66015
NVIDIA GeForce GTX 460,2012-02-01,142187
NVIDIA GeForce GTX 460,2012-03-01,134756
NVIDIA GeForce GTX 460,2012-04-01,135635
NVIDIA GeForce GTX 460,2012-05-01,134989
NVIDIA GeForce GTX 460,2012-07-01,104522
NVIDIA GeForce GTX 460,2012-08-01,93491
NVIDIA GeForce GTX 460,2012-10-01,112446
NVIDIA GeForce GTX 460,2012-12-01,109272
NVIDIA GeForce GTX 460,2013-02-01,108177
NVIDIA GeForce GTX 460,2013-03-01,84376
NVIDIA GeForce GTX 460,2013-06-01,84249
NVIDIA GeForce GTX 460,2013-07-01,81933
NVIDIA GeForce GTX 460,2013-09-01,88999
NVIDIA GeForce GTX 460,2013-12-01,87720
NVIDIA GeForce GTX 460,2014-01-01,85367
NVIDIA GeForce GTX 460,2014-04-01,63012
NVIDIA GeForce GTX 460,2014-05-01,60911
NVIDIA GeForce GTX 460,2014-06-01,63222
NVIDIA GeForce GTX 460,2014-07-01,60831
NVIDIA GeForce GTX 460,2014-08-01,52024
NVIDIA GeForce GTX 460,2014-09-01,54974
NVIDIA GeForce GTX 460,2014-10-01,47041
NVIDIA GeForce GTX 460,2014-11-01,56930
NVIDIA GeForce GTX 460,2014-12-01,52467
NVIDIA GeForce GTX 460,2015-01-01,52493
NVIDIA GeForce GTX 460,2015-05-01,43606
NVIDIA GeForce GTX 460,2015-06-01,42771
NVIDIA GeForce GTX 460,2015-09-01,39384
NVIDIA GeForce GTX 460,2015-11-01,55244
NVIDIA GeForce GTX 460,2016-01-01,39809
NVIDIA GeForce GTX 460,2016-02-01,36912
NVIDIA GeForce GTX 460,2016-03-01,35164
NVIDIA GeForce GTX 460,2016-04-01,35056
NVIDIA GeForce GTX 460,2016-05-01,35933
NVIDIA GeForce GTX 460,2016-06-01,30970
NVIDIA GeForce GTX 460,2016-07-01,31261
NVIDIA GeForce GTX 460,2016-08-01,28715
NVIDIA GeForce GTX 460,2016-10-01,29086
NVIDIA GeForce GTX 460,2016-11-01,26026
NVIDIA GeForce GTX 460,2016-12-01,26223
