card,date,real_users
ATI Radeon HD 5770,2011-01-01,116248
ATI Radeon HD 5770,2011-04-01,128798
ATI Radeon HD 5770,2011-06-01,136705
ATI Radeon HD 5770,2011-08-01,147337
ATI Radeon HD 5770,2011-12-01,146841
ATI Radeon HD 5770,2012-02-01,194294
ATI Radeon HD 5770,2012-03-01,119831
ATI Radeon HD 5770,2012-04-01,123168
ATI Radeon HD 5770,2012-05-01,111255
ATI Radeon HD 5770,2012-07-01,97523
ATI Radeon HD 5770,2012-08-01,88345
ATI Radeon HD 5770,2012-10-01,102762
ATI Radeon HD 5770,2012-12-01,103139
ATI Radeon HD 5770,2013-02-01,97982
ATI Radeon HD 5770,2013-03-01,77739
ATI Radeon HD 5770,2013-06-01,80164
ATI Radeon HD 5770,2013-07-01,74719
ATI Radeon HD 5770,2013-09-01,81531
ATI Radeon HD 5770,2013-12-01,80530
ATI Radeon HD 5770,2014-01-01,83843
ATI Radeon HD 5770,2014-04-01,62382
