card,date,real_users
NVIDIA GeForce GTX 1650 Ti,2020-08-01,32290
NVIDIA GeForce GTX 1650 Ti,2020-09-01,53166
NVIDIA GeForce GTX 1650 Ti,2020-10-01,83315
NVIDIA GeForce GTX 1650 Ti,2020-11-01,127672
NVIDIA GeForce GTX 1650 Ti,2020-12-01,134537
NVIDIA GeForce GTX 1650 Ti,2021-01-01,174256
NVIDIA GeForce GTX 1650 Ti,2021-02-01,211367
NVIDIA GeForce GTX 1650 Ti,2021-03-01,249810
NVIDIA GeForce GTX 1650 Ti,2021-04-01,279629
NVIDIA GeForce GTX 1650 Ti,2021-05-01,290727
NVIDIA GeForce GTX 1650 Ti,2021-06-01,309149
NVIDIA GeForce GTX 1650 Ti,2021-07-01,310118
NVIDIA GeForce GTX 1650 Ti,2021-08-01,303887
NVIDIA GeForce GTX 1650 Ti,2021-09-01,341922
NVIDIA GeForce GTX 1650 Ti,2021-10-01,338498
NVIDIA GeForce GTX 1650 Ti,2021-11-01,365100
NVIDIA GeForce GTX 1650 Ti,2021-12-01,342262
NVIDIA GeForce GTX 1650 Ti,2022-01-01,371729
NVIDIA GeForce GTX 1650 Ti,2022-02-01,373400
NVIDIA GeForce GTX 1650 Ti,2022-03-01,342519
NVIDIA GeForce GTX 1650 Ti,2022-04-01,378060
NVIDIA GeForce GTX 1650 Ti,2022-05-01,379682
NVIDIA GeForce GTX 1650 Ti,2022-06-01,336362
NVIDIA GeForce GTX 1650 Ti,2022-07-01,341296
NVIDIA GeForce GTX 1650 Ti,2022-08-01,311723
NVIDIA GeForce GTX 1650 Ti,2022-09-01,310105
NVIDIA GeForce GTX 1650 Ti,2022-10-01,300249
NVIDIA GeForce GTX 1650 Ti,2022-11-01,347796
NVIDIA GeForce GTX 1650 Ti,2022-12-01,323401
NVIDIA GeForce GTX 1650 Ti,2023-01-01,357569
NVIDIA GeForce GTX 1650 Ti,2023-02-01,323267
