card,date,real_users
NVIDIA GeForce GTX 760,2013-12-01,73340
NVIDIA GeForce GTX 760,2014-01-01,100612
NVIDIA GeForce GTX 760,2014-04-01,115943
NVIDIA GeForce GTX 760,2014-05-01,127473
NVIDIA GeForce GTX 760,2014-06-01,144007
NVIDIA GeForce GTX 760,2014-07-01,156015
NVIDIA GeForce GTX 760,2014-08-01,142751
NVIDIA GeForce GTX 760,2014-09-01,172677
NVIDIA GeForce GTX 760,2014-10-01,160458
NVIDIA GeForce GTX 760,2014-11-01,194322
NVIDIA GeForce GTX 760,2014-12-01,205896
NVIDIA GeForce GTX 760,2015-01-01,226908
NVIDIA GeForce GTX 760,2015-05-01,218872
NVIDIA GeForce GTX 760,2015-06-01,226078
NVIDIA GeForce GTX 760,2015-09-01,222566
NVIDIA GeForce GTX 760,2015-11-01,320687
NVIDIA GeForce GTX 760,2016-01-01,250565
NVIDIA GeForce GTX 760,2016-02-01,234895
NVIDIA GeForce GTX 760,2016-03-01,232963
NVIDIA GeForce GTX 760,2016-04-01,234087
NVIDIA GeForce GTX 760,2016-05-01,249053
NVIDIA GeForce GTX 760,2016-06-01,215686
NVIDIA GeForce GTX 760,2016-07-01,221147
NVIDIA GeForce GTX 760,2016-08-01,206531
NVIDIA GeForce GTX 760,2016-10-01,209667
NVIDIA GeForce GTX 760,2016-11-01,198748
NVIDIA GeForce GTX 760,2016-12-01,189523
NVIDIA GeForce GTX 760,2017-08-01,190692
NVIDIA GeForce GTX 760,2017-10-01,240621
NVIDIA GeForce GTX 760,2017-11-01,227316
NVIDIA GeForce GTX 760,2017-12-01,227768
NVIDIA GeForce GTX 760,2018-01-01,239955
NVIDIA GeForce GTX 760,2018-02-01,217150
NVIDIA GeForce GTX 760,2018-03-01,205083
NVIDIA GeForce GTX 760,2018-04-01,199526
NVIDIA GeForce GTX 760,2018-05-01,177063
NVIDIA GeForce GTX 760,2018-06-01,163658
NVIDIA GeForce GTX 760,2018-07-01,163583
NVIDIA GeForce GTX 760,2018-08-01,143387
NVIDIA GeForce GTX 760,2018-09-01,154336
NVIDIA GeForce GTX 760,2018-10-01,124116
NVIDIA GeForce GTX 760,2018-11-01,131918
NVIDIA GeForce GTX 760,2018-12-01,135885
NVIDIA GeForce GTX 760,2019-01-01,128543
NVIDIA GeForce GTX 760,2019-02-01,123395
NVIDIA GeForce GTX 760,2019-03-01,115054
NVIDIA GeForce GTX 760,2019-04-01,105216
NVIDIA GeForce GTX 760,2019-05-01,111471
NVIDIA GeForce GTX 760,2019-06-01,104721
NVIDIA GeForce GTX 760,2019-07-01,95379
NVIDIA GeForce GTX 760,2019-08-01,93662
NVIDIA GeForce GTX 760,2019-09-01,99794
NVIDIA GeForce GTX 760,2019-10-01,82820
NVIDIA GeForce GTX 760,2019-11-01,88276
NVIDIA GeForce GTX 760,2019-12-01,94354
NVIDIA GeForce GTX 760,2020-01-01,96112
NVIDIA GeForce GTX 760,2020-02-01,96615
NVIDIA GeForce GTX 760,2020-03-01,86574
NVIDIA GeForce GTX 760,2020-04-01,107201
NVIDIA GeForce GTX 760,2020-05-01,101116
NVIDIA GeForce GTX 760,2020-06-01,88702
NVIDIA GeForce GTX 760,2020-07-01,78582
NVIDIA GeForce GTX 760,2020-08-01,70279
NVIDIA GeForce GTX 760,2020-09-01,73614
NVIDIA GeForce GTX 760,2020-10-01,72633
NVIDIA GeForce GTX 760,2020-11-01,76603
NVIDIA GeForce GTX 760,2020-12-01,66088
NVIDIA GeForce GTX 760,2021-01-01,75027
NVIDIA GeForce GTX 760,2021-02-01,73732
NVIDIA GeForce GTX 760,2021-03-01,76472
NVIDIA GeForce GTX 760,2021-04-01,73056
NVIDIA GeForce GTX 760,2021-05-01,73913
NVIDIA GeForce GTX 760,2021-06-01,62796
NVIDIA GeForce GTX 760,2021-07-01,63488
NVIDIA GeForce GTX 760,2021-08-01,57427
NVIDIA GeForce GTX 760,2021-09-01,59361
NVIDIA GeForce GTX 760,2021-10-01,58445
NVIDIA GeForce GTX 760,2021-11-01,58314
NVIDIA GeForce GTX 760,2021-12-01,57460
NVIDIA GeForce GTX 760,2022-01-01,60636
NVIDIA GeForce GTX 760,2022-02-01,58677
NVIDIA GeForce GTX 760,2022-03-01,53518
NVIDIA GeForce GTX 760,2022-04-01,54397
NVIDIA GeForce GTX 760,2022-05-01,53436
NVIDIA GeForce GTX 760,2022-06-01,46217
NVIDIA GeForce GTX 760,2022-07-01,48372
NVIDIA GeForce GTX 760,2022-08-01,41219
