card,date,real_users
NVIDIA GeForce GTX 470,2010-11-01,21298
NVIDIA GeForce GTX 470,2011-01-01,29385
NVIDIA GeForce GTX 470,2011-04-01,36630
NVIDIA GeForce GTX 470,2011-06-01,36677
NVIDIA GeForce GTX 470,2011-08-01,40087
NVIDIA GeForce GTX 470,2011-10-01,23532
NVIDIA GeForce GTX 470,2011-11-01,32260
NVIDIA GeForce GTX 470,2011-12-01,35123
NVIDIA GeForce GTX 470,2012-02-01,50781
NVIDIA GeForce GTX 470,2012-03-01,34237
NVIDIA GeForce GTX 470,2012-04-01,33908
NVIDIA GeForce GTX 470,2012-05-01,29668
NVIDIA GeForce GTX 470,2012-07-01,26130
NVIDIA GeForce GTX 470,2012-08-01,23587
NVIDIA GeForce GTX 470,2012-10-01,30129
NVIDIA GeForce GTX 470,2014-09-01,11276
NVIDIA GeForce GTX 470,2014-10-01,9666
NVIDIA GeForce GTX 470,2014-11-01,12145
